INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
113640169,12/31/2011,12:50 AM,7,SIMPLE ASSAULT,,,,,4063 N 69TH ST
113650011,12/31/2011,01:09 AM,7,ROBBERY,,,,,3000 N 52ND ST
113650015,12/31/2011,01:59 AM,7,AGGRAVATED ASSAULT,,,,,3469 N 67TH ST
113650023,12/31/2011,04:35 AM,7,SIMPLE ASSAULT,,,,,5100 W CAPITOL DR
113650025,12/31/2011,04:12 AM,7,FORCIBLE FONDLING,,,,,
113650034,12/31/2011,09:11 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,5309 W FOND DU LAC AV
113650038,12/31/2011,09:30 AM,7,SIMPLE ASSAULT,,,,,4348 N 88TH ST
113650041,12/31/2011,10:50 AM,7,MOTOR VEHICLE THEFT,,,,,4261 N 47TH ST
113650049,12/31/2011,11:19 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4977 N 84TH ST #1
113650060,12/31/2011,12:46 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4556 N 70TH ST
113650069,12/31/2011,02:48 PM,7,AGGRAVATED ASSAULT,,,,,4900 W MELVINA ST
113650069,12/31/2011,02:48 PM,7,SIMPLE ASSAULT,,,,,4900 W MELVINA ST
113650085,12/31/2011,03:41 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4533 N 36TH ST #102
113650088,12/31/2011,04:15 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3443 N 88TH ST
113650117,12/31/2011,08:38 PM,7,THEFT FROM MOTOR VEHICLE,,,,,4767 N HOPKINS ST
113650119,12/31/2011,08:49 PM,7,ROBBERY,,,,,3927 W HAMPTON AV
113650126,12/31/2011,11:30 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3737 N SHERMAN BL
113640006,12/30/2011,12:49 AM,7,MOTOR VEHICLE THEFT,,,,,4275 N 47TH ST
113640017,12/30/2011,12:08 AM,7,THEFT FROM MOTOR VEHICLE,,,,,4789 N 53RD ST
113640024,12/30/2011,12:15 AM,7,ALL OTHER LARCENY,,,,,1708 W COURTLAND AV
113640033,12/30/2011,06:17 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,DISORDERLY CONDUCT,,,,4251 N 66TH ST
113640037,12/30/2011,07:59 AM,7,THEFT FROM MOTOR VEHICLE,,,,,2876 N GRANT BL
113640039,12/30/2011,08:02 AM,7,THEFT FROM MOTOR VEHICLE,,,,,3835 W ROOSEVELT DR
113640041,12/30/2011,08:44 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4303 N 56TH ST
113640045,12/30/2011,09:03 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7133 W HAMPTON AV
113640053,12/30/2011,09:20 AM,7,ALL OTHER LARCENY,,,,,3749 N 41ST ST
