INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
123540038,12/31/2012,09:38 AM,2,FORCIBLE RAPE,FORCIBLE SODOMY,,,,
123540039,12/31/2012,09:47 AM,2,FORCIBLE RAPE,FORCIBLE SODOMY,,,,
123650137,12/31/2012,01:44 AM,2,ROBBERY,,,,,3422 W NATIONAL AV
123660009,12/31/2012,01:58 AM,2,SIMPLE ASSAULT,,,,,902-B S 21ST ST
123660027,12/31/2012,09:21 AM,2,MOTOR VEHICLE THEFT,,,,,2139 S 33RD ST
123660031,12/31/2012,09:42 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1618 S 2ND ST #A
123660055,12/31/2012,12:38 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1344 S LAYTON BL
123660058,12/31/2012,02:03 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2336 W BECHER ST
123660072,12/31/2012,03:30 PM,2,SIMPLE ASSAULT,,,,,2018 W GREENFIELD AV #UPR
123660083,12/31/2012,01:35 PM,2,THEFT FROM BUILDING,,,,,1428 S 6TH ST #B
123660088,12/31/2012,06:24 PM,2,ROBBERY,,,,,2539 W GRANT ST
123660093,12/31/2012,07:55 PM,2,ROBBERY,,,,,2522 W GREENFIELD AV
123660095,12/31/2012,06:54 PM,2,AGGRAVATED ASSAULT,,,,,1922 W LINCOLN AV
123660099,12/31/2012,08:20 PM,2,SIMPLE ASSAULT,,,,,3025 W BURNHAM ST #UPPER
123660113,12/31/2012,09:21 PM,2,AGGRAVATED ASSAULT,,,,,2224 W ORCHARD ST #REAR
123660114,12/31/2012,10:59 PM,2,MOTOR VEHICLE THEFT,,,,,911 W WASHINGTON ST
123660118,12/31/2012,10:37 PM,2,ROBBERY,,,,,3135 W GRANT ST
123650016,12/30/2012,12:14 AM,2,AGGRAVATED ASSAULT,,,,,2633 W LAPHAM ST
123650020,12/30/2012,02:17 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2453 S 18TH ST
123650028,12/30/2012,03:07 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1988 S 21ST ST
123650030,12/30/2012,02:31 AM,2,SIMPLE ASSAULT,,,,,2424 S 13TH ST
123650038,12/30/2012,07:30 AM,2,MOTOR VEHICLE THEFT,,,,,1038 S 21ST ST
123650040,12/30/2012,07:59 AM,2,MOTOR VEHICLE THEFT,,,,,1480 W ROGERS ST
123650061,12/30/2012,10:52 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,814 W HISTORIC MITCHELL ST #UPPER
123650070,12/30/2012,12:23 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1578 S 31ST ST
123650071,12/30/2012,12:33 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1530 S 10TH ST
123650078,12/30/2012,12:32 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1445 S 33RD ST
123650085,12/30/2012,01:03 PM,2,SIMPLE ASSAULT,,,,,1708 S 4TH ST
123650090,12/30/2012,02:44 PM,2,THEFT FROM MOTOR VEHICLE,,,,,1555 S 9TH ST
123650096,12/30/2012,04:14 PM,2,ALL OTHER LARCENY,,,,,713 S 32ND ST
123650105,12/30/2012,04:07 PM,2,SIMPLE ASSAULT,,,,,1726 W BECHER ST
123650118,12/30/2012,09:00 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,3014 W PIERCE ST #412
123650125,12/30/2012,07:20 PM,2,AGGRAVATED ASSAULT,,,,,1962 S 21ST ST
123660003,12/30/2012,11:18 PM,2,SIMPLE ASSAULT,,,,,1127 S 26TH ST
123640002,12/29/2012,12:55 AM,2,ROBBERY,,,,,2625 W NATIONAL AV
123640013,12/29/2012,12:22 AM,2,ROBBERY,,,,,815 S 29TH ST #ALLEY
123640014,12/29/2012,12:23 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1223 S 8TH ST
123640023,12/29/2012,03:33 AM,2,MOTOR VEHICLE THEFT,,,,,902 S 1ST ST
123640032,12/29/2012,04:27 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1212 S 37TH ST
123640033,12/29/2012,06:20 AM,2,MOTOR VEHICLE THEFT,,,,,2123 S 15TH ST
123640067,12/29/2012,02:44 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2138 S 24TH ST
123640076,12/29/2012,04:22 PM,2,MOTOR VEHICLE THEFT,,,,,1500 S 1ST ST
123640090,12/29/2012,06:00 PM,2,THEFT FROM BUILDING,,,,,2105 S 17TH ST
123640106,12/29/2012,08:57 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1431 S 31ST ST
123640108,12/29/2012,08:58 PM,2,SIMPLE ASSAULT,,,,,2500 S 11TH ST
123640115,12/29/2012,09:43 PM,2,ROBBERY,BURGLARY/BREAKING AND ENTERING,,,,3323 W PIERCE ST
123630019,12/28/2012,04:20 AM,2,MOTOR VEHICLE THEFT,,,,,709 W HISTORIC MITCHELL ST
123630030,12/28/2012,09:13 AM,2,THEFT FROM MOTOR VEHICLE,,,,,2370 S 17TH ST
123630034,12/28/2012,09:52 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2161 S 26TH ST
123630058,12/28/2012,12:30 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1405 S 5TH ST
123630091,12/28/2012,02:44 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1575 W WASHINGTON ST
123630096,12/28/2012,04:17 PM,2,THEFT FROM MOTOR VEHICLE,,,,,2436 S 8TH ST
123630098,12/28/2012,06:26 PM,2,INTIMIDATION,,,,,1225 S 37TH ST #UPR
123630098,12/28/2012,06:26 PM,2,SIMPLE ASSAULT,,,,,1225 S 37TH ST #UPR
123630102,12/28/2012,04:52 PM,2,MOTOR VEHICLE THEFT,,,,,900 S 32ND ST
123630124,12/28/2012,06:47 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1219 W GREENFIELD AV
123630127,12/28/2012,06:12 PM,2,SHOPLIFTING,DISORDERLY CONDUCT,,,,2625 W NATIONAL AV
123630139,12/28/2012,07:44 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1527 S 30TH ST
123630140,12/28/2012,09:14 PM,2,MOTOR VEHICLE THEFT,,,,,1518 S 22ND ST
123630146,12/28/2012,07:16 PM,2,THEFT FROM BUILDING,,,,,1622 S 7TH ST
123630149,12/28/2012,09:41 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,928 W LAPHAM BL
123630152,12/28/2012,09:57 PM,2,ARSON,,,,,1114 S 32ND ST
123630153,12/28/2012,10:28 PM,2,THEFT FROM MOTOR VEHICLE,,,,,1429 S 11TH ST
123630161,12/28/2012,10:56 PM,2,INTIMIDATION,,,,,2428 S 8TH ST #LWR
123640010,12/28/2012,08:53 PM,2,SIMPLE ASSAULT,,,,,1418 S MUSKEGO AV
123620006,12/27/2012,12:28 AM,2,SIMPLE ASSAULT,,,,,1428-B S 6TH ST
123620052,12/27/2012,11:35 AM,2,ALL OTHER LARCENY,,,,,830 W GREENFIELD AV
123620068,12/27/2012,01:33 PM,2,THEFT FROM MOTOR VEHICLE,,,,,420 S 1ST ST
123620078,12/27/2012,03:21 PM,2,ROBBERY,,,,,2315 W SCOTT ST
123620084,12/27/2012,04:28 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3732 W SCOTT ST
123620087,12/27/2012,05:05 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1313 S 14TH ST
123620091,12/27/2012,04:54 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2727 W MITCHELL ST
123620093,12/27/2012,05:50 PM,2,THEFT FROM BUILDING,,,,,2746 S 10TH ST
123620098,12/27/2012,04:48 PM,2,INTIMIDATION,,,,,2069 S 15TH ST
123620115,12/27/2012,07:49 PM,2,SIMPLE ASSAULT,,,,,1712-B S 9TH ST
123620128,12/27/2012,08:42 PM,2,ALL OTHER LARCENY,,,,,916 S CESAR E CHAVEZ DR
123610041,12/26/2012,08:32 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2152 S 29TH ST
123610045,12/26/2012,09:53 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1500 W SCOTT ST
123610049,12/26/2012,10:54 AM,2,THEFT FROM BUILDING,,,,,438 S 2ND ST
123610064,12/26/2012,10:19 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2700 S 16TH ST
123610077,12/26/2012,12:43 PM,2,THEFT FROM MOTOR VEHICLE,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,1021 S 21ST ST
123610090,12/26/2012,02:13 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1657 S 17TH ST #106
123610093,12/26/2012,12:35 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1224 S CESAR E CHAVEZ DR
123610107,12/26/2012,04:53 PM,2,ROBBERY,,,,,2415 S 5TH PL
123610115,12/26/2012,05:58 PM,2,MOTOR VEHICLE THEFT,,,,,2709 W LINCOLN AV
123610125,12/26/2012,07:40 PM,2,MOTOR VEHICLE THEFT,,,,,2337 S 28TH ST
123610128,12/26/2012,07:34 PM,2,ROBBERY,,,,,2420 S 6TH ST
123610129,12/26/2012,08:38 PM,2,THEFT FROM MOTOR VEHICLE,,,,,2020 S 15TH ST
123600016,12/25/2012,02:00 AM,2,MOTOR VEHICLE THEFT,,,,,1139 W MAPLE ST
123600022,12/25/2012,01:59 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2725 S 12TH ST #APT10
123600032,12/25/2012,08:04 AM,2,ROBBERY,,,,,1226 W NATIONAL AV
123600035,12/25/2012,09:12 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2451 S 10TH ST
123600036,12/25/2012,08:40 AM,2,THEFT FROM MOTOR VEHICLE,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,2446 S 11TH ST #UPR
123600040,12/25/2012,09:38 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2018 W MITCHELL ST
123600050,12/25/2012,12:09 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2475 S 10TH ST
123600051,12/25/2012,12:36 PM,2,MOTOR VEHICLE THEFT,,,,,621 W BURNHAM ST
123600057,12/25/2012,01:09 PM,2,MOTOR VEHICLE THEFT,,,,,2500 S 11TH ST
123600061,12/25/2012,01:26 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2120 S 18TH ST
123600074,12/25/2012,03:32 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1531 S 22ND ST
123600079,12/25/2012,05:14 PM,2,THEFT FROM MOTOR VEHICLE,,,,,2458-A S 11TH ST
123600088,12/25/2012,07:49 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2030 S 18TH ST
123600091,12/25/2012,07:59 PM,2,THEFT FROM BUILDING,,,,,2243 S 6TH ST
123600092,12/25/2012,07:41 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2627 W LAPHAM ST #423
123600094,12/25/2012,07:57 PM,2,AGGRAVATED ASSAULT,,,,,1434 S 9TH ST
123600114,12/25/2012,11:05 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,925 S 35TH ST
123590024,12/24/2012,12:39 AM,2,FORCIBLE SODOMY,,,,,
123590029,12/24/2012,04:15 AM,2,THEFT FROM BUILDING,,,,,861-A W WINDLAKE AV
123590030,12/24/2012,05:06 AM,2,MOTOR VEHICLE THEFT,,,,,245 W LINCOLN AV
123590044,12/24/2012,09:09 AM,2,MOTOR VEHICLE THEFT,,,,,2407 S 7TH ST
123590060,12/24/2012,11:21 AM,2,INTIMIDATION,,,,,1521 W ROGERS ST #UPPER
123590061,12/24/2012,09:49 AM,2,MOTOR VEHICLE THEFT,,,,,914 W LAPHAM BL #14
123590066,12/24/2012,12:51 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1549 S MUSKEGO AV
123590070,12/24/2012,01:59 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1236 S LAYTON BL
123590078,12/24/2012,03:03 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2113 W PIERCE ST
123590087,12/24/2012,04:26 PM,2,MOTOR VEHICLE THEFT,,,,,2030 S 12TH ST
123590090,12/24/2012,04:22 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1570 W MITCHELL ST
123590091,12/24/2012,04:21 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1570 W MITCHELL ST
123590108,12/24/2012,05:38 PM,2,AGGRAVATED ASSAULT,,,,,1203 W GREENFIELD AV #3
123590123,12/24/2012,07:00 PM,2,SIMPLE ASSAULT,,,,,1729 S 25TH ST
123590126,12/24/2012,09:24 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1966 S 6TH ST
123590133,12/24/2012,10:27 PM,2,MOTOR VEHICLE THEFT,,,,,1315 S 33RD ST
123580018,12/23/2012,02:26 AM,2,ROBBERY,,,,,2500 W ORCHARD ST
123580019,12/23/2012,07:14 AM,2,THEFT FROM MOTOR VEHICLE,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,900 S 3RD ST
123580033,12/23/2012,06:13 AM,2,AGGRAVATED ASSAULT,,,,,605 S 1ST ST
123580065,12/23/2012,12:25 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,524 S LAYTON BL
123580073,12/23/2012,01:17 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2407 S 7TH ST #UPR
123580081,12/23/2012,02:35 PM,2,AGGRAVATED ASSAULT,,,,,1600 W MITCHELL ST
123580090,12/23/2012,04:17 PM,2,ROBBERY,,,,,2038 W GREENFIELD AV
123580097,12/23/2012,04:31 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2057 S 14TH ST
123580127,12/23/2012,08:12 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2104 S 13TH ST
123580129,12/23/2012,08:22 PM,2,ROBBERY,,,,,1823 S 16TH ST
123580136,12/23/2012,10:05 PM,2,ROBBERY,,,,,1930 S 20TH ST
123580139,12/23/2012,10:41 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1620 S 33RD ST
123590005,12/23/2012,11:44 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2612 W LEGION ST #UPPER
123570010,12/22/2012,01:23 AM,2,MOTOR VEHICLE THEFT,,,,,971 W WINDLAKE AV
123570033,12/22/2012,09:22 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2230 S 17TH ST
123570054,12/22/2012,01:19 PM,2,SIMPLE ASSAULT,,,,,959 W LINCOLN AV
123570063,12/22/2012,03:59 PM,2,SHOPLIFTING,,,,,2637 W NATIONAL AV
123570065,12/22/2012,01:51 PM,2,SIMPLE ASSAULT,,,,,1908 S 12TH ST #LWR
123570082,12/22/2012,04:44 PM,2,FORCIBLE RAPE,,,,,
123570084,12/22/2012,06:21 PM,2,ROBBERY,,,,,3741 W GREENFIELD AV
123570094,12/22/2012,07:04 PM,2,ROBBERY,,,,,2522 W GREENFIELD AV
123570097,12/22/2012,08:14 PM,2,ROBBERY,,,,,1100 S 11TH ST
123570100,12/22/2012,07:55 PM,2,SIMPLE ASSAULT,,,,,2336 W ORCHARD ST
123580013,12/22/2012,07:00 PM,2,AGGRAVATED ASSAULT,,,,,1835 W WASHINGTON ST
123550121,12/21/2012,08:11 PM,2,ALL OTHER LARCENY,,,,,2518 S 9TH ST
123560008,12/21/2012,12:25 AM,2,MOTOR VEHICLE THEFT,,,,,1982 S 12TH ST
123560009,12/21/2012,12:25 AM,2,MOTOR VEHICLE THEFT,,,,,2512 S 9TH ST
123560010,12/21/2012,02:22 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,522 W LINCOLN AV
123560018,12/21/2012,07:17 AM,2,MOTOR VEHICLE THEFT,,,,,3609 W ROGERS ST
123560026,12/21/2012,08:58 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1017 S 2ND ST
123560054,12/21/2012,12:36 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1819 S 19TH ST
123560055,12/21/2012,12:45 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2059 S MUSKEGO AV
123560079,12/21/2012,04:51 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2403 S 17TH ST
123560082,12/21/2012,04:46 PM,2,THEFT FROM BUILDING,,,,,1229 W HISTORIC MITCHELL ST
123560097,12/21/2012,07:09 PM,2,MOTOR VEHICLE THEFT,,,,,2002 S 12TH ST
123560099,12/21/2012,05:52 PM,2,THEFT FROM MOTOR VEHICLE,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,1729 S 11TH ST
123560115,12/21/2012,07:03 PM,2,MOTOR VEHICLE THEFT,,,,,2520 S 15TH ST
123560119,12/21/2012,08:23 PM,2,ROBBERY,,,,,2033 W SCOTT ST
123560122,12/21/2012,10:19 PM,2,FORCIBLE SODOMY,,,,,
123560125,12/21/2012,10:36 PM,2,MOTOR VEHICLE THEFT,,,,,1229 S 18TH ST
123560126,12/21/2012,10:17 PM,2,ROBBERY,,,,,1829 S 7TH ST
123560128,12/21/2012,09:18 PM,2,SIMPLE ASSAULT,,,,,1739 S 23RD ST
123560129,12/21/2012,10:41 PM,2,ROBBERY,,,,,1231 S 18TH ST
123550025,12/20/2012,05:26 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2200 W NATIONAL AV
123550032,12/20/2012,08:45 AM,2,MOTOR VEHICLE THEFT,,,,,2247 S 33RD ST
123550035,12/20/2012,07:38 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,524 S LAYTON BL
123550050,12/20/2012,10:38 AM,2,THEFT FROM BUILDING,,,,,1043-A S 31ST ST
123550058,12/20/2012,09:23 AM,2,THEFT FROM MOTOR VEHICLE,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,820 S 2ND ST
123550087,12/20/2012,03:05 PM,2,SHOPLIFTING,,,,,743 S LAYTON BL
123550090,12/20/2012,02:57 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,LIQUOR LAW VIOLATIONS,,,,1953 S 19TH ST
123550105,12/20/2012,03:30 PM,2,MOTOR VEHICLE THEFT,,,,,1605 W FOREST HOME AV
123550108,12/20/2012,04:27 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2029 S 32ND ST
123550118,12/20/2012,06:46 PM,2,SIMPLE ASSAULT,,,,,1568 S 12TH ST #UPR
123560034,12/20/2012,12:30 PM,2,MOTOR VEHICLE THEFT,,,,,1237 S 22ND ST #UPR
123520124,12/19/2012,08:00 PM,2,ROBBERY,,,,,1206 W HISTORIC MITCHELL ST
123540005,12/19/2012,12:26 AM,2,ARSON,,,,,306 E GREENFIELD AV
123540008,12/19/2012,12:55 AM,2,SIMPLE ASSAULT,,,,,1560-A W BECHER ST
123540013,12/19/2012,12:26 AM,2,MOTOR VEHICLE THEFT,,,,,1117 W WASHINGTON ST
123540020,12/19/2012,05:01 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1601 W BECHER ST
123540034,12/19/2012,09:00 AM,2,THEFT FROM BUILDING,,,,,1527 W NATIONAL AV
123540071,12/19/2012,11:40 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1834 S 17TH ST
123540094,12/19/2012,02:14 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1623D S 38TH ST
123540100,12/19/2012,02:24 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2318 S 8TH ST
123540114,12/19/2012,03:20 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1936 S 15TH PL
123540119,12/19/2012,05:47 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,914 W GREENFIELD AV
123540121,12/19/2012,07:04 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1536 S COMSTOCK AV
123540156,12/19/2012,09:50 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2022 W MINERAL ST
123540163,12/19/2012,10:28 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2349 S 27TH ST
123520172,12/18/2012,01:30 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1311 S 21ST ST
123530001,12/18/2012,02:02 AM,2,AGGRAVATED ASSAULT,,,,,1747 S 17TH ST
123530018,12/18/2012,03:14 AM,2,MOTOR VEHICLE THEFT,,,,,600 S JAKE MARCHESE WA
123530024,12/18/2012,07:30 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1005 S 32ND ST
123530026,12/18/2012,05:38 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2049 S 11TH ST
123530030,12/18/2012,07:52 AM,2,MOTOR VEHICLE THEFT,,,,,1429 S 36TH ST
123530046,12/18/2012,10:34 AM,2,MOTOR VEHICLE THEFT,,,,,1555 S 20TH ST
123530052,12/18/2012,08:53 AM,2,AGGRAVATED ASSAULT,,,,,700 S 5TH ST
123530057,12/18/2012,10:16 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2641 W LINCOLN AV
123530063,12/18/2012,09:05 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2666 S 15TH PL
123530092,12/18/2012,10:46 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1502 S LAYTON BL
123530098,12/18/2012,02:01 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,729 S 22ND ST
123530098,12/18/2012,02:01 PM,2,ROBBERY,BURGLARY/BREAKING AND ENTERING,,,,729 S 22ND ST
123530116,12/18/2012,04:17 PM,2,THEFT FROM MOTOR VEHICLE,,,,,1800 W GREENFIELD AV
123530118,12/18/2012,04:34 PM,2,MOTOR VEHICLE THEFT,,,,,1520 S 6TH ST
123530140,12/18/2012,05:12 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2319 S 16TH ST #LOWER
123530144,12/18/2012,06:03 PM,2,AGGRAVATED ASSAULT,,,,,2115 W BECHER ST
123530150,12/18/2012,07:52 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1039 S 18TH ST
123530156,12/18/2012,08:01 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1318 S 29TH ST
123530185,12/18/2012,08:24 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1538 S 15TH ST #A
123520012,12/17/2012,01:16 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1332 W LINCOLN AV
123520018,12/17/2012,02:47 AM,2,INTIMIDATION,,,,,1959 S 11TH ST
123520025,12/17/2012,07:05 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2715 S 14TH ST
123520056,12/17/2012,12:38 PM,2,AGGRAVATED ASSAULT,,,,,1957 S CONGO AV
123520057,12/17/2012,10:50 AM,2,MOTOR VEHICLE THEFT,,,,,2254 S 17TH ST
123520063,12/17/2012,11:21 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,821 W LINCOLN AV
123520074,12/17/2012,12:22 PM,2,MOTOR VEHICLE THEFT,,,,,1300 W HAYES AV
123520076,12/17/2012,12:35 PM,2,THEFT FROM BUILDING,,,,,1610 S 33RD ST
123520089,12/17/2012,08:29 AM,2,MOTOR VEHICLE THEFT,,,,,1220 S 34TH ST
123520099,12/17/2012,03:00 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2651 S 15TH ST
123520100,12/17/2012,03:41 PM,2,MOTOR VEHICLE THEFT,,,,,1900 W LINCOLN AV
123520134,12/17/2012,07:07 PM,2,THEFT FROM MOTOR VEHICLE,,,,,2100 W PIERCE ST
123520144,12/17/2012,08:08 PM,2,MOTOR VEHICLE THEFT,,,,,3100 W BURNHAM ST
123520146,12/17/2012,08:21 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2490 S 11TH ST
123520170,12/17/2012,11:15 PM,2,MOTOR VEHICLE THEFT,,,,,902 S 25TH ST
123510005,12/16/2012,02:11 AM,2,ROBBERY,,,,,2421 S CHASE AV
123510010,12/16/2012,02:20 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1932 S 10TH ST
123510018,12/16/2012,02:28 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2226 W LINCOLN AV
123510020,12/16/2012,01:52 AM,2,AGGRAVATED ASSAULT,,,,,723 S 26TH ST
123510028,12/16/2012,05:02 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2015 S 35TH ST
123510035,12/16/2012,06:45 AM,2,ALL OTHER LARCENY,,,,,602 S 2ND ST
123510035,12/16/2012,06:45 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,602 S 2ND ST
123510037,12/16/2012,07:54 AM,2,ROBBERY,BURGLARY/BREAKING AND ENTERING,,,,2253-A S 19TH ST
123510037,12/16/2012,07:54 AM,2,ROBBERY,,,,,2253-A S 19TH ST
