INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
153650025,12/31/2015,10:03 AM,5,THEFT FROM MOTOR VEHICLE,,,,,3051 N BREMEN ST
153650028,12/31/2015,10:19 AM,5,THEFT FROM BUILDING,,,,,3271 N 14TH ST
153650035,12/31/2015,11:03 AM,5,MOTOR VEHICLE THEFT,,,,,3532 N 2ND ST
153650043,12/31/2015,12:12 PM,5,THEFT FROM MOTOR VEHICLE,,,,,2862 N WEIL ST
153650045,12/31/2015,11:53 AM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3570 N 14TH ST
153650055,12/31/2015,01:28 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,3026 N FRATNEY ST
153650061,12/31/2015,02:46 PM,5,INTIMIDATION,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,3921 N HUMBOLDT BL #403
153650076,12/31/2015,05:35 PM,5,AGGRAVATED ASSAULT,,,,,2864 N 21ST ST
153650077,12/31/2015,05:17 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,2908 N HUMBOLDT BL
153650078,12/31/2015,05:17 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,2906 N HUMBOLDT BL
153650110,12/31/2015,10:27 PM,5,SIMPLE ASSAULT,,,,,2026 W ATKINSON AV #3
153640002,12/30/2015,12:24 AM,5,MOTOR VEHICLE THEFT,,,,,4200 N 25TH ST
153640036,12/30/2015,08:11 AM,5,AGGRAVATED ASSAULT,,,,,3542 N 10TH ST
153640075,12/30/2015,03:42 PM,5,SIMPLE ASSAULT,,,,,2826 W ATKINSON AV #102
153640083,12/30/2015,03:44 PM,5,SIMPLE ASSAULT,,,,,3839 N 11TH ST
153640086,12/30/2015,04:49 PM,5,ROBBERY,,,,,2625 N WEIL ST
153640088,12/30/2015,05:18 PM,5,FORCIBLE FONDLING,,,,,
153640109,12/30/2015,06:43 PM,5,AGGRAVATED ASSAULT,,,,,3318 N BUFFUM ST
153640114,12/30/2015,08:34 PM,5,MOTOR VEHICLE THEFT,,,,,1421 N 7TH ST
153640116,12/30/2015,09:07 PM,5,ROBBERY,,,,,2905 W AUER AV
153630003,12/29/2015,12:08 AM,5,SIMPLE ASSAULT,,,,,2744 N 9TH ST #UPR
153630007,12/29/2015,12:51 AM,5,MOTOR VEHICLE THEFT,,,,,2410 N MARTIN L KING JR DR
153630027,12/29/2015,07:29 AM,5,THEFT FROM MOTOR VEHICLE,,,,,3802 N 19TH PL
