INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
113650017,12/31/2011,02:24 AM,2,AGGRAVATED ASSAULT,,,,,1117 W LINCOLN AV
113650046,12/31/2011,11:32 AM,2,MOTOR VEHICLE THEFT,,,,,1618 S 1ST ST
113650076,12/31/2011,03:17 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,555 S LAYTON BL #120
113650094,12/31/2011,05:53 PM,2,MOTOR VEHICLE THEFT,,,,,3240 W NATIONAL AV
113650106,12/31/2011,04:19 PM,2,ALL OTHER OFFENSES,STATUTORY RAPE,,,,
113650106,12/31/2011,04:19 PM,2,STATUTORY RAPE,ALL OTHER OFFENSES,,,,
113650106,12/31/2011,04:19 PM,2,STATUTORY RAPE,,,,,
113650113,12/31/2011,08:33 PM,2,MOTOR VEHICLE THEFT,,,,,3300 W BURNHAM ST
113650122,12/31/2011,08:53 PM,2,AGGRAVATED ASSAULT,,,,,1559 S 13TH ST
120020117,12/31/2011,06:23 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1206 S 21ST ST
113640014,12/30/2011,12:29 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2017 S 15TH PL
113640021,12/30/2011,02:38 AM,2,ARSON,,,,,1951 S 21ST ST
113640023,12/30/2011,03:00 AM,2,ROBBERY,,,,,2550 S 13TH ST
113640034,12/30/2011,04:23 AM,2,ARSON,,,,,2108 S 25TH ST
113640036,12/30/2011,07:51 AM,2,MOTOR VEHICLE THEFT,,,,,1319 S 28TH ST
113640047,12/30/2011,08:04 AM,2,MOTOR VEHICLE THEFT,,,,,2205 W BECHER ST
113640050,12/30/2011,09:10 AM,2,MOTOR VEHICLE THEFT,,,,,2727 S 13TH ST
113640059,12/30/2011,10:34 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,DISORDERLY CONDUCT,TRESPASSING,,,1919 W LINCOLN AV #B
113640060,12/30/2011,11:05 AM,2,THEFT FROM MOTOR VEHICLE,,,,,2463 S 15TH ST
113640078,12/30/2011,12:42 PM,2,MOTOR VEHICLE THEFT,,,,,2330 S 9TH PL
113640092,12/30/2011,11:14 AM,2,ALL OTHER LARCENY,,,,,2219 S 1ST ST
113640098,12/30/2011,02:45 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2454 S 6TH ST
113640108,12/30/2011,04:19 PM,2,THEFT FROM MOTOR VEHICLE,,,,,2260 S 15TH ST
113640147,12/30/2011,05:21 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3118 W PIERCE ST #15
113640159,12/30/2011,07:15 PM,2,FORCIBLE FONDLING,,,,,
113630021,12/29/2011,06:35 AM,2,MOTOR VEHICLE THEFT,,,,,2362 S 33RD ST
113630059,12/29/2011,01:14 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1011 S 29TH ST
113630065,12/29/2011,12:45 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1238 S CESAR E CHAVEZ DR
