INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
103650012,12/31/2010,12:52 AM,4,AGGRAVATED ASSAULT,,,,,5862 N 38TH ST
103650012,12/31/2010,12:52 AM,4,SIMPLE ASSAULT,,,,,5862 N 38TH ST
103650017,12/31/2010,02:43 AM,4,THEFT FROM MOTOR VEHICLE,,,,,5240 N 27TH ST
103650019,12/31/2010,02:55 AM,4,SIMPLE ASSAULT,DISORDERLY CONDUCT,,,,7644 W WABASH CT
103650019,12/31/2010,02:55 AM,4,SIMPLE ASSAULT,,,,,7644 W WABASH CT
103650068,12/31/2010,11:01 AM,4,ROBBERY,,,,,6929 W SILVER SPRING DR
103650085,12/31/2010,12:15 PM,4,SIMPLE ASSAULT,,,,,6400 N 60TH ST
103650092,12/31/2010,12:06 PM,4,STATUTORY RAPE,,,,,
103650093,12/31/2010,12:48 PM,4,THEFT FROM BUILDING,,,,,6937 N 43RD ST
103650098,12/31/2010,02:20 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,9045 N 84TH ST
103650102,12/31/2010,03:36 PM,4,MOTOR VEHICLE THEFT,,,,,8149 N 107TH ST
103650115,12/31/2010,03:59 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6700 N 76TH ST
103650129,12/31/2010,05:41 PM,4,THEFT FROM MOTOR VEHICLE,,,,,5301 N 27TH ST
103650138,12/31/2010,05:58 PM,4,SIMPLE ASSAULT,,,,,8147 W GLEN AV
103650154,12/31/2010,05:49 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,5764 N 37TH ST
103650159,12/31/2010,07:04 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,7030-E N PRESIDIO DR
103650166,12/31/2010,09:57 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,8841 N SWAN RD
110010003,12/31/2010,10:01 PM,4,AGGRAVATED ASSAULT,,,,,5712 N TEUTONIA AV
103640007,12/30/2010,03:18 AM,4,ROBBERY,,,,,4100 W VILLARD AV
103640016,12/30/2010,02:51 AM,4,SIMPLE ASSAULT,,,,,9311 W BIRCH AV #1
103640019,12/30/2010,06:06 AM,4,SIMPLE ASSAULT,DISORDERLY CONDUCT,,,,5640 N 95TH ST
103640027,12/30/2010,08:27 AM,4,ALL OTHER LARCENY,,,,,7600 W FLORIST AV
103640039,12/30/2010,10:16 AM,4,MOTOR VEHICLE THEFT,,,,,7061 N TEUTONIA AV
103640074,12/30/2010,01:13 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5250 N 76TH ST
103640076,12/30/2010,12:09 PM,4,THEFT FROM BUILDING,,,,,6408 N 91ST ST #9
103640097,12/30/2010,02:51 PM,4,SHOPLIFTING,,,,,6546 N 76TH ST
103640113,12/30/2010,04:36 PM,4,ROBBERY,,,,,8000 W SILVER SPRING DR
103640116,12/30/2010,03:58 PM,4,ALL OTHER LARCENY,,,,,8200 W BROWN DEER RD
103640141,12/30/2010,06:15 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,10831 W HAMPTON AV #1
103640143,12/30/2010,04:13 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6840 N 60TH ST #10
103640161,12/30/2010,08:36 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,9009 N 75TH ST #3
103640170,12/30/2010,10:10 PM,4,AGGRAVATED ASSAULT,,,,,5247-A N 34TH ST
