INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
163660006,12/31/2016,12:19 AM,4,AGGRAVATED ASSAULT,,,,,8926 N 97TH ST #203
163660013,12/31/2016,01:40 AM,4,SIMPLE ASSAULT,,,,,10728 W VILLARD AV
163660046,12/31/2016,12:20 PM,4,MOTOR VEHICLE THEFT,,,,,10330 W SILVER SPRING DR
163660049,12/31/2016,12:54 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,9092 N 75TH ST
163660052,12/31/2016,12:02 PM,4,SIMPLE ASSAULT,,,,,6971 N 43RD ST
163660054,12/31/2016,12:50 PM,4,MOTOR VEHICLE THEFT,,,,,10200 W SILVER SPRING DR
163660055,12/31/2016,09:57 AM,4,MOTOR VEHICLE THEFT,,,,,3025 W ORIOLE DR
163660071,12/31/2016,04:16 PM,4,AGGRAVATED ASSAULT,,,,,7153 W GRANTOSA CT
163660074,12/31/2016,04:34 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,7440 N TEUTONIA AV
163660085,12/31/2016,06:10 PM,4,AGGRAVATED ASSAULT,,,,,5970 N 70TH ST #LWR
163660087,12/31/2016,06:17 PM,4,ROBBERY,,,,,7700 W VILLARD AV
163660090,12/31/2016,05:03 PM,4,FORCIBLE FONDLING,,,,,
163660105,12/31/2016,07:43 PM,4,SIMPLE ASSAULT,,,,,10155 W APPLETON AV #15
163660107,12/31/2016,09:01 PM,4,THEFT FROM MOTOR VEHICLE,,,,,5902 N 76TH ST
163660116,12/31/2016,11:04 PM,4,SIMPLE ASSAULT,,,,,8447 W MILL RD #1
163650012,12/30/2016,12:42 AM,4,SEXUAL ASSAULT WITH AN OBJECT,,,,,
163650014,12/30/2016,01:22 AM,4,AGGRAVATED ASSAULT,,,,,5312 N 61ST ST
163650019,12/30/2016,03:02 AM,4,SIMPLE ASSAULT,,,,,7100 N 107TH ST
163650057,12/30/2016,01:11 PM,4,TRESPASSING,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,7001 W SILVER SPRING DR #5
163650071,12/30/2016,03:27 PM,4,AGGRAVATED ASSAULT,,,,,8896 N 96TH ST #3
163650072,12/30/2016,03:13 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,5320 N 48TH ST
163650074,12/30/2016,12:20 PM,4,SIMPLE ASSAULT,,,,,5542 N 31ST ST
163650079,12/30/2016,01:26 PM,4,MOTOR VEHICLE THEFT,,,,,7601 W SHERIDAN AV
163650083,12/30/2016,04:21 PM,4,MOTOR VEHICLE THEFT,,,,,5646 N 80TH ST
163650098,12/30/2016,06:40 PM,4,MOTOR VEHICLE THEFT,,,,,6000 W SILVER SPRING DR
163650105,12/30/2016,07:48 PM,4,THEFT FROM MOTOR VEHICLE,,,,,9367 N JOYCE AV
163650113,12/30/2016,07:48 PM,4,MOTOR VEHICLE THEFT,,,,,9703 W SILVER SPRING DR
163650123,12/30/2016,08:47 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,5150 N 124TH ST
163650133,12/30/2016,10:27 PM,4,MOTOR VEHICLE THEFT,,,,,5270 N 91ST ST
163650142,12/30/2016,11:09 PM,4,SIMPLE ASSAULT,,,,,6303 W CARMEN AV #5
163660001,12/30/2016,11:09 PM,4,AGGRAVATED ASSAULT,,,,,6330 W SILVER SPRING DR
163640022,12/29/2016,07:40 AM,4,FORCIBLE RAPE,,,,,
163640023,12/29/2016,08:49 AM,4,SIMPLE ASSAULT,,,,,8175 W MEDFORD AV
163640031,12/29/2016,10:51 AM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6240 W SHERIDAN AV
163640032,12/29/2016,11:37 AM,4,MOTOR VEHICLE THEFT,,,,,7737 N MARINERS ST
163640040,12/29/2016,12:32 PM,4,MOTOR VEHICLE THEFT,,,,,10330 W SILVER SPRING DR
163640049,12/29/2016,12:31 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,6574 N 76TH ST
163640053,12/29/2016,01:59 PM,4,ALL OTHER LARCENY,,,,,5270 N 44TH ST
163640058,12/29/2016,03:19 PM,4,MOTOR VEHICLE THEFT,,,,,10810 W HAMPTON AV
163640060,12/29/2016,02:24 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,8632 N 107TH ST
163640061,12/29/2016,03:20 PM,4,AGGRAVATED ASSAULT,,,,,5828 N 93RD ST
163640094,12/29/2016,06:53 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,5744 N 65TH ST
163640118,12/29/2016,10:39 PM,4,ROBBERY,,,,,10433 W APPLETON AV
163650002,12/29/2016,11:32 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,INTIMIDATION,,,,8884-D N 95TH ST
