INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
073650008,12/31/2007,12:42 AM,4,SIMPLE ASSAULT,,,,,6641 N 75TH ST #10
073650012,12/31/2007,01:50 AM,4,BURGLARY/BREAKING AND ENTERING,,,,,4240 W SILVER SPRING DR
073650021,12/31/2007,06:06 AM,4,AGGRAVATED ASSAULT,,,,,2830 W BOBOLINK AV #19
073650036,12/31/2007,08:34 AM,4,THEFT FROM MOTOR VEHICLE,,,,,9632 W APPLETON AV
073650045,12/31/2007,08:59 AM,4,SHOPLIFTING,,,,,7830 W GOOD HOPE RD
073650056,12/31/2007,11:26 AM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,6800 W GRANTOSA DR
073650080,12/31/2007,12:56 PM,4,ALL OTHER LARCENY,,,,,7600 W BROWN DEER RD
073650092,12/31/2007,12:40 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,9611 W DEBBIE LA
073650124,12/31/2007,04:05 PM,4,ROBBERY,,,,,3500 W VILLARD AV
073650129,12/31/2007,03:10 PM,4,AGGRAVATED ASSAULT,,,,,10167 W FOND DU LAC AV #UNIT2
073650150,12/31/2007,06:35 PM,4,ROBBERY,,,,,8700 W FOND DU LAC AV
073650151,12/31/2007,08:09 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7200 N TEUTONIA AV
073650153,12/31/2007,07:06 PM,4,ALL OTHER LARCENY,,,,,10205 W FOND DU LAC AV #110
073650161,12/31/2007,07:56 PM,4,ALL OTHER OFFENSES,ROBBERY,,,,9004 W SILVER SPRING DR
073650161,12/31/2007,07:56 PM,4,ROBBERY,,,,,9004 W SILVER SPRING DR
073650166,12/31/2007,09:46 PM,4,SIMPLE ASSAULT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,7038 W MILL RD
073650170,12/31/2007,09:40 PM,4,AGGRAVATED ASSAULT,,,,,5512 N 31ST ST #2
073650174,12/31/2007,10:37 PM,4,SIMPLE ASSAULT,,,,,5630 N 73RD ST
073650175,12/31/2007,09:24 PM,4,ROBBERY,,,,,9040 W GOOD HOPE RD
073650180,12/31/2007,09:14 PM,4,ROBBERY,,,,,9651 W BEATRICE ST
073650183,12/31/2007,08:38 PM,4,ROBBERY,,,,,7918 N GRANVILLE RD
080010002,12/31/2007,10:02 PM,4,MOTOR VEHICLE THEFT,,,,,9219 N 75TH ST
073640004,12/30/2007,12:27 AM,4,ALL OTHER LARCENY,,,,,6410 W SILVER SPRING DR
073640037,12/30/2007,04:56 AM,4,BURGLARY/BREAKING AND ENTERING,,,,,5881 N 91ST ST
073640076,12/30/2007,11:44 AM,4,DISORDERLY CONDUCT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,10729 W HAMPTON AV #2
073640112,12/30/2007,03:58 PM,4,SIMPLE ASSAULT,,,,,6308 W CARMEN AV #2
073640131,12/30/2007,02:58 PM,4,FORCIBLE FONDLING,,,,,
073640137,12/30/2007,05:41 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,5670 N 39TH ST
073640147,12/30/2007,05:41 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,7550 N 76TH ST
073640155,12/30/2007,07:44 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,7900 W BENDER AV #1
073640161,12/30/2007,08:53 PM,4,ROBBERY,,,,,6929 W SILVER SPRING DR
080020137,12/30/2007,09:00 PM,4,STATUTORY RAPE,,,,,
073630007,12/29/2007,01:41 AM,4,MOTOR VEHICLE THEFT,,,,,10219 W FOND DU LAC AV
073630014,12/29/2007,01:26 AM,4,BURGLARY/BREAKING AND ENTERING,,,,,8203 W CUSTER AV
073630021,12/29/2007,02:15 AM,4,AGGRAVATED ASSAULT,,,,,7222 N TEUTONIA AV
073630032,12/29/2007,05:44 AM,4,SIMPLE ASSAULT,,,,,5248 N 55TH ST
073630036,12/29/2007,10:57 AM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7463 N TEUTONIA AV
073630038,12/29/2007,09:07 AM,4,MOTOR VEHICLE THEFT,,,,,5262 N 67TH ST
073630057,12/29/2007,03:45 PM,4,ROBBERY,,,,,11133 W SILVER SPRING DR
073630058,12/29/2007,10:35 AM,4,SIMPLE ASSAULT,,,,,7276 N TEUTONIA AV
073630071,12/29/2007,12:28 PM,4,MOTOR VEHICLE THEFT,,,,,9040 N 85TH ST #4
073630073,12/29/2007,12:23 PM,4,MOTOR VEHICLE THEFT,,,,,8086 N 76TH ST
073630074,12/29/2007,12:23 PM,4,MOTOR VEHICLE THEFT,,,,,8086 N 76TH ST
073630075,12/29/2007,12:23 PM,4,MOTOR VEHICLE THEFT,,,,,8086 N 76TH ST
073630076,12/29/2007,12:23 PM,4,MOTOR VEHICLE THEFT,,,,,8086 N 76TH ST
073630081,12/29/2007,01:45 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5301 N TEUTONIA AV
073630089,12/29/2007,08:21 AM,4,MOTOR VEHICLE THEFT,,,,,11000 W APPLETON AV
073630118,12/29/2007,03:21 PM,4,AGGRAVATED ASSAULT,,,,,8236 W VILLARD AV #APT4
073630118,12/29/2007,03:21 PM,4,ARSON,,,,,8236 W VILLARD AV #APT4
073630127,12/29/2007,06:06 PM,4,ROBBERY,,,,,5201 N 91ST ST
073630137,12/29/2007,08:19 PM,4,AGGRAVATED ASSAULT,,,,,7743 W MEDFORD AV
073620007,12/28/2007,12:02 AM,4,ROBBERY,,,,,5223 N 47TH ST
073620028,12/28/2007,05:59 AM,4,BURGLARY/BREAKING AND ENTERING,,,,,6645 N 90TH ST
073620033,12/28/2007,07:09 AM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6512 N TEUTONIA AV
073620034,12/28/2007,06:47 AM,4,THEFT FROM MOTOR VEHICLE,,,,,9345 W CLOVERNOOK ST
073620052,12/28/2007,09:55 AM,4,THEFT FROM MOTOR VEHICLE,,,,,7815 N 64TH CT
073620059,12/28/2007,09:12 AM,4,ROBBERY,,,,,5881 N 91ST ST
073620061,12/28/2007,10:21 AM,4,SIMPLE ASSAULT,,,,,6969 N TEUTONIA AV #APT2
