INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
073650026,12/31/2007,07:41 AM,5,MOTOR VEHICLE THEFT,,,,,919 W KEEFE AV
073650027,12/31/2007,08:25 AM,5,SIMPLE ASSAULT,,,,,3878 N 15TH ST
073650040,12/31/2007,09:59 AM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3354 N BUFFUM ST
073650050,12/31/2007,09:42 AM,5,MOTOR VEHICLE THEFT,,,,,3553 N 12TH ST
073650052,12/31/2007,09:22 AM,5,ALL OTHER LARCENY,,,,,2526 W HOPKINS ST
073650053,12/31/2007,09:22 AM,5,THEFT FROM MOTOR VEHICLE,,,,,2515 W HOPKINS ST
073650054,12/31/2007,10:06 AM,5,ALL OTHER LARCENY,,,,,2022 W ATKINSON AV #2
073650064,12/31/2007,11:44 AM,7,THEFT FROM MOTOR VEHICLE,,,,,2900 W CHAMBERS ST
073650081,12/31/2007,11:12 AM,7,THEFT FROM MOTOR VEHICLE,,,,,2718 W CONCORDIA AV
073650083,12/31/2007,02:20 PM,5,FORCIBLE FONDLING,,,,,
073650089,12/31/2007,01:00 PM,1,ROBBERY,,,,,2643 N HOLTON ST
073650090,12/31/2007,01:20 PM,5,AGGRAVATED ASSAULT,,,,,2718 N 23RD ST
073650108,12/31/2007,05:20 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,2415 W AUER AV
073650139,12/31/2007,06:10 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3046 N 7TH ST
073650163,12/31/2007,07:12 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,2826 W ATKINSON AV #201
073650172,12/31/2007,09:42 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2314 N 1ST ST #REAR
073650181,12/31/2007,11:05 PM,5,SIMPLE ASSAULT,,,,,3351-A N 26TH ST
073640012,12/30/2007,12:03 AM,5,ROBBERY,,,,,3790 N 12TH ST
073640018,12/30/2007,01:22 AM,5,ROBBERY,,,,,3220 N ACHILLIES ST
073640022,12/30/2007,03:42 AM,5,SIMPLE ASSAULT,ALL OTHER LARCENY,,,,1420 W HAUSER AV
073640052,12/30/2007,08:25 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3226 N 29TH ST
073640058,12/30/2007,10:51 AM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3258 N 22ND ST
073640074,12/30/2007,09:43 AM,5,FORCIBLE SODOMY,,,,,
073640083,12/30/2007,01:07 PM,5,ALL OTHER LARCENY,,,,,2604 N BREMEN ST
073640087,12/30/2007,01:41 PM,5,MOTOR VEHICLE THEFT,,,,,2800 N 20TH ST
073640089,12/30/2007,12:58 PM,5,AGGRAVATED ASSAULT,,,,,3837 N 25TH ST
073640095,12/30/2007,01:20 PM,5,SIMPLE ASSAULT,,,,,507 E CHAMBERS ST
073640104,12/30/2007,01:25 PM,5,THEFT FROM MOTOR VEHICLE,,,,,3019 N 6TH ST
073640111,12/30/2007,03:33 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2504 N BOOTH ST
073640122,12/30/2007,02:25 PM,5,AGGRAVATED ASSAULT,,,,,4279 N 25TH ST
073640127,12/30/2007,05:29 PM,7,MOTOR VEHICLE THEFT,,,,,3240 N 30TH ST
073640134,12/30/2007,04:33 PM,5,AGGRAVATED ASSAULT,,,,,3057 N HOLTON ST
073640145,12/30/2007,06:36 PM,5,SIMPLE ASSAULT,,,,,3314 N 2ND ST
073640156,12/30/2007,08:59 PM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2400 W CENTER ST
073640172,12/30/2007,08:58 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,1020 W NASH ST
073640175,12/30/2007,10:00 PM,5,AGGRAVATED ASSAULT,,,,,1470-A W LOCUST ST
073640180,12/30/2007,11:24 PM,5,SIMPLE ASSAULT,,,,,3656 N 13TH ST
073640182,12/30/2007,11:25 PM,5,SIMPLE ASSAULT,,,,,3393 N 23RD ST
