INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
093650004,12/31/2009,12:29 AM,7,AGGRAVATED ASSAULT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,5041 N 85TH ST
093650016,12/31/2009,02:49 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,9025 W APPLETON AV
093650023,12/31/2009,05:40 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2706 N 41ST ST
093650028,12/31/2009,07:56 AM,7,MOTOR VEHICLE THEFT,,,,,2813 N 52ND ST
093650034,12/31/2009,07:24 AM,7,ALL OTHER LARCENY,,,,,4617 N 77TH ST
093650039,12/31/2009,10:08 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5017 N 84TH ST
093650050,12/31/2009,11:29 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,8028 W CONGRESS ST
093650051,12/31/2009,10:52 AM,7,ROBBERY,,,,,3901 W BURLEIGH ST
093650062,12/31/2009,01:00 PM,7,ALL OTHER LARCENY,,,,,3500 W CAPITOL DR
093650065,12/31/2009,01:07 PM,7,THEFT FROM MOTOR VEHICLE,,,,,4651 N 78TH ST
093650067,12/31/2009,12:43 PM,7,ALL OTHER LARCENY,,,,,4105 W VILLARD AV
093650068,12/31/2009,01:27 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4757 N 39TH ST
093650069,12/31/2009,12:52 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,2718 N 41ST ST
093650070,12/31/2009,10:35 AM,7,ROBBERY,,,,,2532 W HAMPTON AV
093650077,12/31/2009,02:39 PM,7,MOTOR VEHICLE THEFT,,,,,3293 N 46TH ST
093650085,12/31/2009,03:44 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3151-A N 37TH ST
093650105,12/31/2009,06:38 PM,7,ROBBERY,,,,,4063 N 70TH ST
093650106,12/31/2009,07:36 PM,7,MOTOR VEHICLE THEFT,,,,,3302 W CENTER ST
093650109,12/31/2009,07:47 PM,7,ALL OTHER LARCENY,,,,,3043 N 81ST ST
093650112,12/31/2009,10:35 PM,7,ROBBERY,,,,,7616 W HAMPTON AV
