INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
063640216,12/31/2006,01:22 AM,6,AGGRAVATED ASSAULT,,,,,1418 S MUSKEGO AV
063640216,12/31/2006,01:22 AM,6,ROBBERY,,,,,1418 S MUSKEGO AV
063650023,12/31/2006,02:43 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1825 W LINCOLN AV
063650035,12/31/2006,03:53 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1600 S 22ND ST
063650038,12/31/2006,03:39 AM,6,ARSON,,,,,1935 W BURNHAM ST
063650046,12/31/2006,01:29 AM,2,SIMPLE ASSAULT,,,,,1323 W BECHER ST
063650052,12/31/2006,06:50 AM,2,SIMPLE ASSAULT,,,,,1301 W BURNHAM ST
063650060,12/31/2006,08:46 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,824 S 3RD ST
063650062,12/31/2006,09:33 AM,2,MOTOR VEHICLE THEFT,,,,,200 W WASHINGTON ST
063650091,12/31/2006,10:07 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1223 S 15TH ST
063650097,12/31/2006,10:49 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,710 W BRUCE ST
063650101,12/31/2006,11:51 AM,2,MOTOR VEHICLE THEFT,,,,,1337 W BECHER ST
063650110,12/31/2006,01:36 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2251 S 18TH ST
063650113,12/31/2006,02:19 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2067 S 5TH PL
063650121,12/31/2006,02:52 PM,6,SIMPLE ASSAULT,,,,,1031 S 37TH ST
063650129,12/31/2006,02:06 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2685 S 7TH ST
063650165,12/31/2006,06:25 PM,6,MOTOR VEHICLE THEFT,,,,,1417 S 32ND ST
063650189,12/31/2006,08:03 PM,2,ROBBERY,,,,,1819 S 6TH ST
063650190,12/31/2006,08:52 PM,2,ROBBERY,,,,,1435 S 8TH ST
063650196,12/31/2006,10:22 PM,2,SIMPLE ASSAULT,,,,,1316 S 15TH ST
070010002,12/31/2006,09:57 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1210 W MINERAL ST
070040017,12/31/2006,02:35 AM,2,AGGRAVATED ASSAULT,,,,,211 W WALKER ST
063640025,12/30/2006,02:39 AM,6,SIMPLE ASSAULT,,,,,1753 S 30TH ST
063640033,12/30/2006,02:35 AM,2,SIMPLE ASSAULT,,,,,124 W NATIONAL AV
063640036,12/30/2006,03:01 AM,6,ROBBERY,,,,,803 S 23RD ST
063640043,12/30/2006,04:25 AM,6,THEFT FROM MOTOR VEHICLE,,,,,1323 S 18TH ST
063640045,12/30/2006,03:34 AM,2,AGGRAVATED ASSAULT,,,,,311 W BURNHAM ST
063640047,12/30/2006,05:04 AM,6,SIMPLE ASSAULT,,,,,2110-A S 24TH ST
063640052,12/30/2006,06:23 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1114 S 17TH ST
063640057,12/30/2006,05:32 AM,6,ROBBERY,FORCIBLE RAPE,,,,
063640057,12/30/2006,05:32 AM,6,ROBBERY,,,,,2114 W MITCHELL ST
063640062,12/30/2006,07:45 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1826 W LINCOLN AV #LOWER
063640066,12/30/2006,06:32 AM,6,AGGRAVATED ASSAULT,,,,,2134 S 25TH ST
063640070,12/30/2006,08:53 AM,6,THEFT FROM MOTOR VEHICLE,,,,,2725 S 29TH ST
063640073,12/30/2006,09:15 AM,2,THEFT FROM MOTOR VEHICLE,,,,,515 S 1ST ST
063640082,12/30/2006,08:34 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2079 S MUSKEGO AV
063640087,12/30/2006,10:19 AM,2,MOTOR VEHICLE THEFT,,,,,1838 W LINCOLN AV
063640090,12/30/2006,09:11 AM,6,MOTOR VEHICLE THEFT,,,,,2627 W LAPHAM ST
063640091,12/30/2006,09:39 AM,6,MOTOR VEHICLE THEFT,,,,,2169-A S 26TH ST
063640096,12/30/2006,09:44 AM,6,MOTOR VEHICLE THEFT,,,,,2500 W LAPHAM ST
063640106,12/30/2006,12:02 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1110 S 36TH ST
063640115,12/30/2006,01:27 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2309 W BURNHAM ST
063640118,12/30/2006,11:52 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2429 W ORCHARD ST
063640119,12/30/2006,11:52 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2425 W ORCHARD ST
063640130,12/30/2006,11:52 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2500 W ORCHARD ST
063640146,12/30/2006,03:10 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2666 S 12TH ST
063640150,12/30/2006,12:41 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,2570 S 34TH ST
063640157,12/30/2006,07:15 PM,3,FORCIBLE RAPE,,,,,
063640186,12/30/2006,06:01 PM,6,SIMPLE ASSAULT,,,,,1325 S 25TH ST
063640188,12/30/2006,06:29 PM,6,ALL OTHER LARCENY,,,,,2142 S 25TH ST
063640199,12/30/2006,08:05 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2689 S 7TH ST
063640206,12/30/2006,08:16 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2227 W NATIONAL AV
063640212,12/30/2006,09:21 PM,2,SIMPLE ASSAULT,,,,,914 W SCOTT ST
063650001,12/30/2006,05:57 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,1910 S 26TH ST #FRONT
063630003,12/29/2006,12:15 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1425 W MINERAL ST
063630007,12/29/2006,12:38 AM,6,THEFT FROM MOTOR VEHICLE,,,,,3748 W DOROTHY PL
063630016,12/29/2006,01:20 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1801 S 3RD ST
063630036,12/29/2006,05:00 AM,6,MOTOR VEHICLE THEFT,,,,,1620 S 38TH ST
063630040,12/29/2006,07:02 AM,2,MOTOR VEHICLE THEFT,,,,,1100 S 12TH ST
063630046,12/29/2006,08:22 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1317 S 35TH ST
063630047,12/29/2006,07:28 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2502 S 35TH ST
063630049,12/29/2006,09:03 AM,2,ALL OTHER LARCENY,,,,,2452 S 18TH ST
063630058,12/29/2006,09:55 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1515 S 3RD ST
063630065,12/29/2006,08:03 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,1300 S 26TH ST
063630069,12/29/2006,11:13 AM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1434 S 38TH ST
063630074,12/29/2006,11:07 AM,2,MOTOR VEHICLE THEFT,,,,,1631 S 5TH ST
063630108,12/29/2006,02:08 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1321 S 35TH ST
063630111,12/29/2006,02:41 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1570 S MUSKEGO AV
063630115,12/29/2006,01:46 PM,2,SIMPLE ASSAULT,,,,,2242 S 17TH ST
063630120,12/29/2006,12:46 PM,2,AGGRAVATED ASSAULT,,,,,1578 S 11TH ST
063630124,12/29/2006,01:47 PM,6,SIMPLE ASSAULT,,,,,1754 S MUSKEGO AV #APT4
063630128,12/29/2006,03:55 PM,2,THEFT FROM MOTOR VEHICLE,,,,,818 S 5TH ST
063630130,12/29/2006,03:00 PM,6,MOTOR VEHICLE THEFT,,,,,1513 S 30TH ST
063630131,12/29/2006,04:04 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2103 S 15TH ST
063630158,12/29/2006,04:38 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1656 S 8TH ST #5
063630163,12/29/2006,06:03 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,924-A W HAYES AV
063630197,12/29/2006,09:42 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2608 W MITCHELL ST
063630198,12/29/2006,09:51 PM,2,ALL OTHER LARCENY,,,,,725 S 9TH ST
063630220,12/29/2006,09:25 PM,6,MOTOR VEHICLE THEFT,,,,,907 S 24TH ST
063620029,12/28/2006,06:04 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2625 W BURNHAM ST
063620054,12/28/2006,08:18 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,2216 S 30TH ST
063620055,12/28/2006,09:11 AM,2,ALL OTHER LARCENY,,,,,1034 S 4TH ST
063620084,12/28/2006,11:20 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1801 W BECHER ST
063620093,12/28/2006,12:28 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2024 W MITCHELL ST
063620102,12/28/2006,01:19 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3617 W BURNHAM ST
063620106,12/28/2006,03:31 PM,6,MOTOR VEHICLE THEFT,,,,,815 S 22ND ST
063620109,12/28/2006,02:08 PM,6,ALL OTHER LARCENY,,,,,2019 W GREENFIELD AV
063620112,12/28/2006,01:34 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1432A W WASHINGTON ST #UPR
063620114,12/28/2006,01:34 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2140 S 14TH ST
063620121,12/28/2006,03:00 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1553 W WASHINGTON ST
063620122,12/28/2006,03:41 PM,2,MOTOR VEHICLE THEFT,,,,,2211 S 6TH ST
063620127,12/28/2006,01:33 PM,2,THEFT FROM MOTOR VEHICLE,,,,,1026 W MAPLE ST
063620135,12/28/2006,03:44 PM,2,MOTOR VEHICLE THEFT,,,,,1222 S 8TH ST
063620156,12/28/2006,05:35 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3636 W ROGERS ST
063620159,12/28/2006,09:57 PM,2,ROBBERY,,,,,1425 W MITCHELL ST
063620163,12/28/2006,06:52 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3731 W FREDERICA PL
063620165,12/28/2006,05:29 PM,2,ROBBERY,,,,,1940 S 14TH ST
063620191,12/28/2006,09:17 PM,2,MOTOR VEHICLE THEFT,,,,,2244 S 5TH PL #A
063620208,12/28/2006,08:23 PM,2,AGGRAVATED ASSAULT,,,,,1515 W NATIONAL AV
063620215,12/28/2006,05:17 PM,6,FORCIBLE FONDLING,,,,,
070100411,12/28/2006,11:04 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3235 W LINCOLN AV
063610014,12/27/2006,03:03 AM,6,MOTOR VEHICLE THEFT,,,,,1935 S 20TH ST
063610016,12/27/2006,12:50 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1715 S 15TH PL
063610018,12/27/2006,05:16 AM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1223 S 35TH ST
063610030,12/27/2006,08:25 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1733 W MINERAL ST
063610039,12/27/2006,08:52 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3621 W ROGERS ST
063610052,12/27/2006,08:52 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3110 W FOREST HOME AV
063610069,12/27/2006,10:44 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3732 W LAPHAM ST
063610072,12/27/2006,10:15 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,1648 S 36TH ST
063610088,12/27/2006,10:59 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,1050 W LAPHAM BL
063610091,12/27/2006,12:02 PM,6,MOTOR VEHICLE THEFT,,,,,1231 S 17TH ST
