INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
133650016,12/31/2013,04:49 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3555 S 27TH ST
133650026,12/31/2013,09:25 AM,6,ALL OTHER LARCENY,,,,,5727 W CLEVELAND AV
133650040,12/31/2013,09:34 AM,6,FORCIBLE SODOMY,,,,,
133650079,12/31/2013,04:28 PM,6,THEFT FROM BUILDING,,,,,2646 S 65TH ST
133650085,12/31/2013,06:01 PM,6,ALL OTHER LARCENY,,,,,2629 S AUSTIN ST
133650086,12/31/2013,05:21 PM,6,ROBBERY,BURGLARY/BREAKING AND ENTERING,,,,3754 S 55TH ST
133650094,12/31/2013,07:38 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3473 S 27TH ST
140010002,12/31/2013,11:46 PM,6,AGGRAVATED ASSAULT,,,,,2851-A S 11TH ST
140020061,12/31/2013,10:30 AM,6,FORCIBLE SODOMY,,,,,
133640016,12/30/2013,01:29 AM,6,THEFT FROM MOTOR VEHICLE,,,,,3330 S 30TH ST
133640017,12/30/2013,01:50 AM,6,THEFT FROM MOTOR VEHICLE,,,,,3025 S 46TH ST
133640028,12/30/2013,07:17 AM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2534 S LENOX ST
133640033,12/30/2013,08:46 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3501 W OKLAHOMA AV
133640040,12/30/2013,10:01 AM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3217 S LOGAN AV
133640055,12/30/2013,11:45 AM,6,THEFT FROM MOTOR VEHICLE,,,,,250 W HOLT AV
133640065,12/30/2013,12:05 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3050 S CHASE AV
133640075,12/30/2013,02:04 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7812 W WATERFORD AV
133640122,12/30/2013,07:15 PM,6,THEFT FROM BUILDING,,,,,2313 W OHIO AV
133640127,12/30/2013,08:09 PM,6,ROBBERY,,,,,6001 W CLEVELAND AV
133640128,12/30/2013,07:42 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4463 S 13TH ST
133650005,12/30/2013,11:48 PM,6,SIMPLE ASSAULT,,,,,2968 S 7TH ST
133630035,12/29/2013,07:18 AM,6,INTIMIDATION,,,,,2919 W PARNELL AV #111
133630039,12/29/2013,08:16 AM,6,PURSE SNATCHING,,,,,2476 S KINNICKINNIC AV
133630045,12/29/2013,11:09 AM,6,MOTOR VEHICLE THEFT,,,,,3325 S 26TH ST
133630061,12/29/2013,11:47 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,4266 S 55TH ST
133630065,12/29/2013,02:12 PM,6,SHOPLIFTING,,,,,250 W HOLT AV
133630081,12/29/2013,03:40 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,2968 S 15TH PL
133630094,12/29/2013,05:50 PM,6,BURGLARY/BREAKING AND ENTERING,THEFT FROM MOTOR VEHICLE,,,,4256 S 2ND ST
133630100,12/29/2013,05:50 PM,6,THEFT FROM MOTOR VEHICLE,,,,,4256 S 2ND ST
133630115,12/29/2013,06:55 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4547 S HOWELL AV
133630121,12/29/2013,09:11 PM,6,ALL OTHER LARCENY,,,,,3039 S WENTWORTH AV
133630133,12/29/2013,09:18 PM,6,THEFT FROM BUILDING,,,,,3208 W OKLAHOMA AV
133620075,12/28/2013,04:22 PM,6,SIMPLE ASSAULT,,,,,6541 S 13TH ST #253
