INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
053650014,12/31/2005,01:59 AM,3,AGGRAVATED ASSAULT,,,,,2911 W NORTH AV
053650019,12/31/2005,03:13 AM,3,SIMPLE ASSAULT,,,,,1803 N 28TH ST
053650029,12/31/2005,05:40 AM,3,THEFT FROM MOTOR VEHICLE,,,,,2012 N 51ST ST
053650030,12/31/2005,05:40 AM,3,THEFT FROM MOTOR VEHICLE,,,,,2012 N 51ST ST
053650042,12/31/2005,08:19 AM,3,SIMPLE ASSAULT,,,,,321 N 29TH ST #A
053650044,12/31/2005,09:42 AM,3,THEFT FROM MOTOR VEHICLE,,,,,1919 N 51ST ST
053650048,12/31/2005,09:24 AM,3,THEFT FROM MOTOR VEHICLE,,,,,2633 N 45TH ST
053650049,12/31/2005,09:24 AM,3,THEFT FROM MOTOR VEHICLE,,,,,2633 N 45TH ST
053650056,12/31/2005,11:13 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3607 W NORTH AV
053650060,12/31/2005,11:22 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5439 W MARTIN DR
053650063,12/31/2005,10:28 AM,3,ALL OTHER LARCENY,,,,,2157 N 34TH ST
053650067,12/31/2005,12:14 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1328 N 37TH PL
053650074,12/31/2005,12:46 PM,3,THEFT FROM MOTOR VEHICLE,,,,,2468 N 34TH ST
053650077,12/31/2005,01:29 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3133 W MT VERNON AV
053650096,12/31/2005,03:10 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3410 W STATE ST
053650098,12/31/2005,12:28 PM,3,ROBBERY,,,,,2601 W KILBOURN AV
053650102,12/31/2005,04:01 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2566 N 50TH ST
053650121,12/31/2005,04:40 PM,3,AGGRAVATED ASSAULT,,,,,2471 N 44TH ST
053650128,12/31/2005,06:23 PM,3,MOTOR VEHICLE THEFT,,,,,304 N 76TH ST
053650132,12/31/2005,07:20 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4138 W MARTIN DR
053650136,12/31/2005,08:09 PM,3,MOTOR VEHICLE THEFT,,,,,2355 N 35TH ST
053650157,12/31/2005,09:28 PM,3,ROBBERY,,,,,2701 W NORTH AV
053640016,12/30/2005,01:45 AM,3,MOTOR VEHICLE THEFT,,,,,1728 W WRIGHT ST
053640017,12/30/2005,02:13 AM,5,MOTOR VEHICLE THEFT,,,,,1825 N 12TH ST
053640019,12/30/2005,01:38 AM,3,ARSON,,,,,5212 W CLARKE ST
053640020,12/30/2005,03:54 AM,3,MOTOR VEHICLE THEFT,,,,,1318 N 33RD ST
053640053,12/30/2005,07:58 AM,3,SIMPLE ASSAULT,,,,,2141 N 36TH ST
053640070,12/30/2005,11:09 AM,3,THEFT FROM MOTOR VEHICLE,,,,,3915 W MC KINLEY AV
053640083,12/30/2005,12:29 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1730 W NORTH AV
053640102,12/30/2005,01:27 PM,3,THEFT FROM MOTOR VEHICLE,,,,,3938 W VLIET ST
053640116,12/30/2005,03:36 PM,3,ALL OTHER LARCENY,,,,,530 N 15TH ST
053640136,12/30/2005,03:38 PM,3,ROBBERY,,,,,2133 W WISCONSIN AV
053640157,12/30/2005,07:44 PM,3,SIMPLE ASSAULT,,,,,1429A N 39TH ST
053640169,12/30/2005,08:54 PM,3,ROBBERY,,,,,2212 N 48TH ST
053640172,12/30/2005,08:28 PM,3,MOTOR VEHICLE THEFT,,,,,2295 N 24TH ST
053640180,12/30/2005,07:56 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,933 N 19TH ST
053640181,12/30/2005,08:20 PM,5,MOTOR VEHICLE THEFT,,,,,1533 W CHERRY ST
053640189,12/30/2005,10:27 PM,3,SIMPLE ASSAULT,,,,,2509 N 44TH ST
053650003,12/30/2005,11:59 PM,3,SIMPLE ASSAULT,,,,,618 N 30TH ST #306
060040057,12/30/2005,10:40 AM,3,MOTOR VEHICLE THEFT,,,,,2320 N 41ST ST
053630011,12/29/2005,03:13 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2544 W FOND DU LAC AV
053630017,12/29/2005,05:13 AM,3,THEFT FROM MOTOR VEHICLE,,,,,737 N 21ST ST
053630018,12/29/2005,05:13 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,737 N 21ST ST
053630027,12/29/2005,06:32 AM,3,MOTOR VEHICLE THEFT,,,,,421 N 74TH ST
053630038,12/29/2005,09:01 AM,3,SIMPLE ASSAULT,,,,,2913 W VLIET ST
053630045,12/29/2005,09:04 AM,3,MOTOR VEHICLE THEFT,,,,,1734 W FOND DU LAC AV
053630047,12/29/2005,09:34 AM,3,THEFT FROM MOTOR VEHICLE,,,,,3125 W STATE ST
053630050,12/29/2005,11:10 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2033 N 31ST ST
053630054,12/29/2005,11:34 AM,3,ALL OTHER LARCENY,,,,,2715 W WISCONSIN AV
053630058,12/29/2005,10:47 AM,3,MOTOR VEHICLE THEFT,,,,,3519 W MT VERNON AV
053630070,12/29/2005,01:26 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2546 N 19TH ST
053630079,12/29/2005,02:09 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2400 W WRIGHT ST
053630094,12/29/2005,02:42 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1902 N 28TH ST
053630097,12/29/2005,12:57 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,2201 N 39TH ST
053630113,12/29/2005,04:20 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6108 W PARK HILL AV
053630120,12/29/2005,04:12 PM,3,MOTOR VEHICLE THEFT,,,,,2848 W WISCONSIN AV
053630126,12/29/2005,05:18 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,415 N 66TH ST
053630142,12/29/2005,05:12 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,2445 N 17TH ST
053630146,12/29/2005,06:06 PM,3,MOTOR VEHICLE THEFT,,,,,2242 W NORTH AV
053630153,12/29/2005,06:48 PM,3,ROBBERY,,,,,2367 N GRANT BL
053630159,12/29/2005,05:57 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,2351 N 38TH ST
053630163,12/29/2005,06:30 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,1275 N 17TH ST #1004
053630175,12/29/2005,09:28 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,807 N 22ND ST
053630176,12/29/2005,10:40 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2659 N 24TH ST
053620023,12/28/2005,02:06 AM,3,MOTOR VEHICLE THEFT,,,,,2167 N 47TH ST
053620035,12/28/2005,04:19 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,603 N 36TH ST
