INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
073650013,12/31/2007,04:30 AM,2,SIMPLE ASSAULT,,,,,1557-B S 15TH ST
073650022,12/31/2007,03:50 AM,2,AGGRAVATED ASSAULT,,,,,2406 S 13TH ST
073650025,12/31/2007,08:37 AM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1134 S 23RD ST
073650028,12/31/2007,10:50 AM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3427 W SCOTT ST
073650033,12/31/2007,07:36 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2524 S 8TH ST
073650039,12/31/2007,08:32 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,1424 S 20TH ST #LOWER
073650060,12/31/2007,11:32 AM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1832 S KINNICKINNIC AV
073650074,12/31/2007,12:36 PM,2,ALL OTHER LARCENY,,,,,813 S 1ST ST
073650102,12/31/2007,02:54 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,926 S 12TH ST #A
073650106,12/31/2007,02:11 PM,2,THEFT FROM MOTOR VEHICLE,,,,,2443 S 12TH ST
073650138,12/31/2007,06:24 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1408 S 32ND ST
073650148,12/31/2007,05:01 PM,2,AGGRAVATED ASSAULT,,,,,902 S 6TH ST #3
073650162,12/31/2007,09:19 PM,6,THEFT FROM MOTOR VEHICLE,,,,,1905 S 31ST ST
073650168,12/31/2007,10:00 PM,2,MOTOR VEHICLE THEFT,,,,,1301 W HISTORIC MITCHELL ST
073650179,12/31/2007,10:48 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1823 S 19TH ST
073650182,12/31/2007,10:54 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1335 S LAYTON BL #UPPER
073650184,12/31/2007,10:59 PM,2,MOTOR VEHICLE THEFT,,,,,2010 S 6TH ST
073640011,12/30/2007,12:38 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,3514 W NATIONAL AV
073640021,12/30/2007,03:19 AM,2,SIMPLE ASSAULT,,,,,1211 W ROGERS ST
073640024,12/30/2007,03:43 AM,6,MOTOR VEHICLE THEFT,,,,,1229 S CESAR E CHAVEZ DR
073640035,12/30/2007,08:09 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,3229 W LINCOLN AV
073640042,12/30/2007,05:26 AM,2,ROBBERY,,,,,2078 S 17TH ST
073640046,12/30/2007,09:05 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2735 S 12TH ST
073640047,12/30/2007,09:38 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2412 S 13TH ST
073640051,12/30/2007,09:34 AM,6,MOTOR VEHICLE THEFT,,,,,1540 S PEARL ST
073640057,12/30/2007,08:30 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2665 S 8TH ST
073640068,12/30/2007,10:45 AM,6,MOTOR VEHICLE THEFT,,,,,1905 W SCOTT ST
073640071,12/30/2007,11:47 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2674 S 9TH PL
073640073,12/30/2007,11:38 AM,6,THEFT FROM MOTOR VEHICLE,,,,,554 S LAYTON BL
073640075,12/30/2007,11:32 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2231 W ORCHARD ST
073640079,12/30/2007,12:07 PM,6,MOTOR VEHICLE THEFT,ALL OTHER OFFENSES,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,1246 S 20TH ST
073640085,12/30/2007,12:35 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,2250 S 29TH ST
073640086,12/30/2007,12:36 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,2174 S 26TH ST
073640093,12/30/2007,02:10 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1650 S 6TH ST
073640103,12/30/2007,03:00 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2902 W MITCHELL ST
073640109,12/30/2007,03:58 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1239 S 6TH ST
073640117,12/30/2007,04:34 PM,6,MOTOR VEHICLE THEFT,,,,,639 S 29TH ST
073640130,12/30/2007,04:55 PM,2,THEFT FROM MOTOR VEHICLE,,,,,650 S WATER ST
073640140,12/30/2007,06:38 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,551 W MAPLE ST
073640150,12/30/2007,07:32 PM,2,THEFT FROM MOTOR VEHICLE,,,,,1200 S 2ND ST
073640151,12/30/2007,07:52 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1332 W LINCOLN AV
