INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
053650039,12/31/2005,07:14 AM,2,MOTOR VEHICLE THEFT,,,,,2345 S HOWELL AV #300
053650050,12/31/2005,10:07 AM,6,ALL OTHER LARCENY,,,,,2758 S 35TH ST
053650075,12/31/2005,01:24 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,545 W LAYTON AV
053650084,12/31/2005,02:04 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3222 S 38TH ST
053650091,12/31/2005,01:50 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3218 S LANDL LA #325
053650107,12/31/2005,04:27 PM,2,ALL OTHER LARCENY,,,,,3800 S HOWELL AV
053640027,12/30/2005,06:33 AM,2,MOTOR VEHICLE THEFT,,,,,3333 S CLEMENT AV
053640073,12/30/2005,11:17 AM,6,THEFT FROM MOTOR VEHICLE,,,,,5621 W LEROY AV
053640087,12/30/2005,12:14 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2633 S 68TH ST #LWR
053640111,12/30/2005,02:05 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,3044 S 16TH ST
053640127,12/30/2005,03:07 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3555 S HOWELL AV
053640170,12/30/2005,08:48 PM,2,SIMPLE ASSAULT,,,,,4017 S CLEMENT AV #203
053630075,12/29/2005,01:57 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2713 S HERMAN ST
053630082,12/29/2005,02:16 PM,2,THEFT FROM MOTOR VEHICLE,,,,,1918 E BENNETT AV
053630092,12/29/2005,02:49 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1900 W HOWARD AV
053630107,12/29/2005,02:53 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3046 S 51ST ST
053630134,12/29/2005,05:20 PM,2,ROBBERY,,,,,2871 S 11TH ST
053630135,12/29/2005,06:49 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,5100 W HOWARD AV #A
053630137,12/29/2005,06:33 PM,6,ALL OTHER LARCENY,,,,,4278 S 27TH ST
053630138,12/29/2005,06:06 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,515 E MORGAN AV
053630149,12/29/2005,07:48 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3413 S 23RD ST
053630178,12/29/2005,08:48 PM,6,ROBBERY,,,,,2626 S 68TH ST
053620031,12/28/2005,07:35 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2907 S 11TH ST
053620037,12/28/2005,08:07 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3360 S 15TH PL
053620038,12/28/2005,08:01 AM,2,THEFT FROM MOTOR VEHICLE,,,,,3730 S 5TH PL
053620046,12/28/2005,09:30 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3674 S HOWELL AV
053620057,12/28/2005,10:49 AM,6,ALL OTHER LARCENY,,,,,2461 S 43RD ST
053620067,12/28/2005,11:49 AM,6,THEFT FROM MOTOR VEHICLE,,,,,6026 S 23RD ST
053620073,12/28/2005,10:34 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,187 E BECHER ST
053620090,12/28/2005,01:29 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2816 W HOWARD AV
053620106,12/28/2005,03:04 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3042 S 8TH ST
053620112,12/28/2005,03:42 PM,6,ALL OTHER LARCENY,,,,,3256 S 22ND ST
053620115,12/28/2005,03:09 PM,2,SHOPLIFTING,,,,,123 W OKLAHOMA AV
053620119,12/28/2005,03:37 PM,2,ROBBERY,,,,,3974 S HOWELL AV
053620125,12/28/2005,04:21 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3372 S 15TH PL
053620135,12/28/2005,03:04 PM,6,MOTOR VEHICLE THEFT,,,,,5028 W KINNICKINNIC RIVER PK
053620142,12/28/2005,04:26 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,239 E MONTANA ST
053620150,12/28/2005,04:50 PM,6,MOTOR VEHICLE THEFT,,,,,4635 S 20TH ST #113
053620162,12/28/2005,07:52 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3466 S 92ND ST
053620164,12/28/2005,06:37 PM,6,ALL OTHER LARCENY,,,,,3287 S 69TH ST
053620165,12/28/2005,07:15 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,3838 S 17TH ST
053610024,12/27/2005,07:48 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2600 S 71ST ST
053610030,12/27/2005,06:58 AM,2,ALL OTHER LARCENY,,,,,2751 S CHASE AV
053610078,12/27/2005,11:27 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,3050 S 36TH ST
053610087,12/27/2005,12:32 PM,2,ROBBERY,,,,,250 W HOLT AV
053610093,12/27/2005,12:24 PM,6,ALL OTHER LARCENY,,,,,5400 S 27TH ST
053610101,12/27/2005,02:44 PM,2,THEFT FROM MOTOR VEHICLE,,,,,2701 S CHASE AV
053610152,12/27/2005,04:03 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4266 S 55TH ST
053610157,12/27/2005,04:21 PM,6,ALL OTHER LARCENY,,,,,3519 S 31ST ST
053610178,12/27/2005,05:35 PM,6,ALL OTHER LARCENY,,,,,3801 S 96TH ST
053610199,12/27/2005,07:14 PM,2,ALL OTHER LARCENY,,,,,6262 S 13TH ST
053600021,12/26/2005,03:06 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2730 S 60TH ST
053600083,12/26/2005,01:35 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3967 S 51ST ST
053600109,12/26/2005,02:49 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,3325 S 19TH ST
053600124,12/26/2005,04:00 PM,2,BURGLARY/BREAKING AND ENTERING,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,2577 S DELAWARE AV
053600125,12/26/2005,04:13 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,6801 S 13TH ST
053600127,12/26/2005,05:09 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3256 S 97TH ST
053600150,12/26/2005,07:47 PM,6,ALL OTHER LARCENY,,,,,3250 S 97TH ST
053600167,12/26/2005,09:46 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3413 S 9TH PL
053610016,12/26/2005,10:09 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3787 S 20TH ST
053590020,12/25/2005,05:42 AM,6,MOTOR VEHICLE THEFT,,,,,5638 S 24TH ST
