INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
133590003,12/31/2013,12:04 AM,1,THEFT FROM MOTOR VEHICLE,,,,,1229 N JACKSON ST
133650022,12/31/2013,08:24 AM,1,THEFT FROM BUILDING,,,,,101 W WISCONSIN AV
133650053,12/31/2013,01:00 PM,1,THEFT FROM BUILDING,,,,,845 N VAN BUREN ST
133650054,12/31/2013,01:24 PM,1,THEFT FROM BUILDING,,,,,167 N BROADWAY
133640021,12/30/2013,04:27 AM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,509 W WISCONSIN AV
133640047,12/30/2013,10:34 AM,1,ALL OTHER LARCENY,,,,,740 W WISCONSIN AV
133640051,12/30/2013,09:02 AM,1,THEFT FROM MOTOR VEHICLE,,,,,324 W HIGHLAND AV
133630004,12/29/2013,12:03 AM,1,ROBBERY,,,,,1420 N HUMBOLDT AV
133630009,12/29/2013,01:22 AM,1,THEFT FROM MOTOR VEHICLE,,,,,1001 N 4TH ST
133630015,12/29/2013,01:53 AM,1,THEFT FROM MOTOR VEHICLE,,,,,2205 N LAKE DR
133630137,12/29/2013,11:18 PM,1,SIMPLE ASSAULT,,,,,1700 N CAMBRIDGE AV
133620009,12/28/2013,12:53 AM,1,THEFT FROM BUILDING,,,,,1044 N OLD WORLD THIRD ST
133620015,12/28/2013,01:06 AM,1,INTIMIDATION,,,,,1741 N FARWELL AV
133620015,12/28/2013,01:06 AM,1,SIMPLE ASSAULT,TRESPASSING,,,,1741 N FARWELL AV
133620018,12/28/2013,01:57 AM,1,SIMPLE ASSAULT,,,,,125 E JUNEAU AV
133620047,12/28/2013,10:55 AM,1,POCKET PICKING,,,,,789 N JEFFERSON ST
133620051,12/28/2013,12:22 PM,1,THEFT FROM BUILDING,,,,,1914 N PROSPECT AV #56
133620062,12/28/2013,01:58 PM,1,THEFT FROM MOTOR VEHICLE,,,,,917 N BROADWAY
133620076,12/28/2013,04:32 PM,1,THEFT FROM BUILDING,,,,,1228 N ASTOR ST
133620079,12/28/2013,04:41 PM,1,THEFT FROM MOTOR VEHICLE,,,,,1030 N 6TH ST
