INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
063650013,12/31/2006,12:14 AM,3,ALL OTHER LARCENY,,,,,2152 N 40TH ST
063650018,12/31/2006,02:31 AM,5,THEFT FROM MOTOR VEHICLE,,,,,1130 W WALNUT ST
063650019,12/31/2006,02:31 AM,5,THEFT FROM MOTOR VEHICLE,,,,,1130 W WALNUT ST
063650028,12/31/2006,06:10 AM,3,AGGRAVATED ASSAULT,,,,,2509 W CENTER ST
063650030,12/31/2006,02:14 AM,3,AGGRAVATED ASSAULT,,,,,1816 W FOND DU LAC AV
063650034,12/31/2006,01:22 AM,5,ROBBERY,,,,,815 W CLARKE ST
063650054,12/31/2006,04:31 AM,3,AGGRAVATED ASSAULT,,,,,1830 W MEINECKE AV
063650055,12/31/2006,04:29 AM,3,AGGRAVATED ASSAULT,,,,,1830 W MEINECKE AV
063650056,12/31/2006,08:12 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2917 W CLARKE ST
063650058,12/31/2006,08:07 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3820 W GARFIELD AV
063650059,12/31/2006,08:25 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3401 W KILBOURN AV
063650077,12/31/2006,09:19 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,3104 W WELLS ST #408
063650079,12/31/2006,09:27 AM,3,SIMPLE ASSAULT,,,,,2643 N 36TH ST
063650081,12/31/2006,08:56 AM,3,AGGRAVATED ASSAULT,,,,,3740 W ROBERTS ST
063650083,12/31/2006,10:30 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,2705 W CLARKE ST
063650084,12/31/2006,10:02 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2909 W CLARKE ST
063650095,12/31/2006,11:35 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2461 N 28TH ST #UPR
063650099,12/31/2006,12:42 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1123 N 24TH ST
