INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
103650004,12/31/2010,03:17 AM,3,MOTOR VEHICLE THEFT,,,,,2365 N 41ST ST
103650007,12/31/2010,12:45 AM,3,ROBBERY,,,,,2715 W WISCONSIN AV
103650023,12/31/2010,03:09 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,340 N 62ND ST
103650029,12/31/2010,05:43 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,1556 N 33RD ST
103650033,12/31/2010,07:24 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,167 S 79TH ST
103650035,12/31/2010,07:41 AM,3,INTIMIDATION,,,,,1721 W CANAL ST
103650040,12/31/2010,06:22 AM,3,ROBBERY,,,,,1614 W MEINECKE AV
103650042,12/31/2010,08:35 AM,3,ROBBERY,,,,,5708 W NORTH AV
103650059,12/31/2010,10:27 AM,3,ALL OTHER LARCENY,,,,,607 S 70TH ST
103650078,12/31/2010,12:39 PM,3,THEFT FROM BUILDING,,,,,2103 N 56TH ST
103650081,12/31/2010,12:15 PM,3,AGGRAVATED ASSAULT,,,,,623-A S 63RD ST
103650114,12/31/2010,04:33 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1004 N 37TH ST
103650116,12/31/2010,03:36 PM,3,SIMPLE ASSAULT,,,,,2920 W HIGHLAND BL #301
103650119,12/31/2010,03:36 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,609 N 31ST ST #303
103650124,12/31/2010,01:35 PM,3,BURGLARY/BREAKING AND ENTERING,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,164 N 72ND ST
103650136,12/31/2010,03:37 PM,3,SIMPLE ASSAULT,,,,,1831 W JUNEAU AV
103650140,12/31/2010,07:30 PM,3,SIMPLE ASSAULT,,,,,2231 N 48TH ST
103650151,12/31/2010,07:09 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,2547 N 37TH ST
103640008,12/30/2010,01:25 AM,3,SIMPLE ASSAULT,,,,,2631 N 41ST ST
103640028,12/30/2010,08:45 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1350 W FOND DU LAC AV
103640032,12/30/2010,12:03 PM,3,ROBBERY,,,,,2336 W WISCONSIN AV
103640035,12/30/2010,09:17 AM,3,THEFT FROM MOTOR VEHICLE,,,,,1362 W FOND DU LAC AV
103640038,12/30/2010,10:06 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1821 N 22ND ST
103640042,12/30/2010,10:27 AM,3,MOTOR VEHICLE THEFT,,,,,2558 N 37TH ST
103640043,12/30/2010,10:38 AM,3,THEFT FROM MOTOR VEHICLE,,,,,1131 W VINE ST
103640048,12/30/2010,11:03 AM,3,THEFT FROM MOTOR VEHICLE,,,,,9011 W HAWTHORNE AV
103640055,12/30/2010,11:48 AM,3,THEFT FROM MOTOR VEHICLE,,,,,6230 W MAIN ST #7
103640056,12/30/2010,12:01 PM,3,THEFT FROM MOTOR VEHICLE,,,,,6230 W MAIN ST #7
103640065,12/30/2010,12:15 PM,3,THEFT FROM MOTOR VEHICLE,,,,,654 S 63RD ST
