INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
083660008,12/31/2008,12:29 AM,5,SIMPLE ASSAULT,,,,,4825 N 20TH ST #B4
083660026,12/31/2008,06:20 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4474 N 55TH ST
083660034,12/31/2008,08:36 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,6605 W VILLARD AV
083660040,12/31/2008,09:50 AM,5,SHOPLIFTING,,,,,2601 W HAMPTON AV
083660041,12/31/2008,10:42 AM,7,POCKET PICKING,,,,,5825 W HOPE AV
083660044,12/31/2008,10:51 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6203 W CAPITOL DR
083660070,12/31/2008,01:35 PM,7,THEFT FROM MOTOR VEHICLE,,,,,3850 N 69TH ST
083660075,12/31/2008,12:08 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,9330 W CAPITOL DR
083660079,12/31/2008,02:13 PM,7,MOTOR VEHICLE THEFT,,,,,4421 N 80TH ST
083660106,12/31/2008,05:10 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2947 N 46TH ST
083660110,12/31/2008,05:44 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7600 W CAPITOL DR
083660115,12/31/2008,06:14 PM,7,SIMPLE ASSAULT,,,,,4351 N 46TH ST
083660118,12/31/2008,05:53 PM,7,MOTOR VEHICLE THEFT,,,,,9922 W CAPITOL DR
083660131,12/31/2008,07:51 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4054 N 64TH ST
083660136,12/31/2008,04:24 PM,5,STATUTORY RAPE,,,,,
083660142,12/31/2008,07:32 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4600 N 70TH ST
083660146,12/31/2008,08:59 PM,7,ROBBERY,,,,,4727 W FOND DU LAC AV
083660147,12/31/2008,09:07 PM,7,ROBBERY,,,,,4002 N 45TH ST
083660152,12/31/2008,08:59 PM,7,ROBBERY,,,,,3873 N 41ST ST
083650012,12/30/2008,12:29 AM,7,ROBBERY,,,,,4321 N SHERMAN BL
083650024,12/30/2008,05:30 AM,7,SIMPLE ASSAULT,,,,,4468 N 76TH ST #6
083650040,12/30/2008,08:42 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7760 W BECKETT AV
083650051,12/30/2008,10:26 AM,7,MOTOR VEHICLE THEFT,,,,,5700 W HAMPTON AV
083650052,12/30/2008,10:13 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6435 W CAPITOL DR
083650071,12/30/2008,02:06 PM,5,THEFT FROM MOTOR VEHICLE,,,,,4654 N 19TH PL
083650107,12/30/2008,04:58 PM,7,MOTOR VEHICLE THEFT,,,,,4829 N 53RD ST
083650112,12/30/2008,03:50 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,5419 W LINCOLN CREEK DR
083650113,12/30/2008,03:54 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3616 W CENTER ST
083650126,12/30/2008,07:14 PM,7,MOTOR VEHICLE THEFT,,,,,5816 W APPLETON AV
083650131,12/30/2008,03:11 PM,7,ROBBERY,,,,,4952 N 54TH ST
083650139,12/30/2008,06:03 PM,7,SIMPLE ASSAULT,,,,,8310 W BURLEIGH ST
083650147,12/30/2008,06:33 PM,7,ROBBERY,,,,,4750 N 76TH ST
083650156,12/30/2008,07:26 PM,7,ROBBERY,,,,,4131 W CAPITOL DR
083650157,12/30/2008,03:42 PM,7,FORCIBLE RAPE,,,,,
083650159,12/30/2008,08:08 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4457 N 56TH ST
083650161,12/30/2008,09:58 PM,7,MOTOR VEHICLE THEFT,,,,,4247 N 104TH ST
083650162,12/30/2008,09:10 PM,7,SIMPLE ASSAULT,,,,,4347 N 69TH ST
083650177,12/30/2008,10:45 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4413 W CAPITOL DR
083650179,12/30/2008,11:41 PM,7,MOTOR VEHICLE THEFT,,,,,2829 N 52ND ST
083660001,12/30/2008,09:53 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,8110 W KATHRYN AV
083660005,12/30/2008,10:36 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3030 N 48TH ST
090010102,12/30/2008,02:49 PM,7,ALL OTHER LARCENY,,,,,3851 N 38TH ST
083640039,12/29/2008,10:38 AM,7,THEFT FROM MOTOR VEHICLE,,,,,7677 W APPLETON AV
083640041,12/29/2008,10:44 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4847 N 40TH ST
083640043,12/29/2008,09:39 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4273 N 61ST ST
083640062,12/29/2008,12:33 PM,7,MOTOR VEHICLE THEFT,,,,,8711 W CONGRESS ST
083640068,12/29/2008,11:17 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2750 N 45TH ST
083640086,12/29/2008,11:37 AM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,5076 N 20TH ST
083640113,12/29/2008,05:18 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4400 W BURLEIGH ST
083640128,12/29/2008,04:55 PM,7,AGGRAVATED ASSAULT,,,,,5136 N 71ST ST
083640140,12/29/2008,06:08 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4859 N 37TH ST
083640158,12/29/2008,09:29 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4447 N 76TH ST
083640160,12/29/2008,09:05 PM,7,MOTOR VEHICLE THEFT,,,,,4468 N 76TH ST #1
083640169,12/29/2008,09:17 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3517 W COURTLAND AV
083640174,12/29/2008,09:50 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3112 N 38TH ST #3
083650002,12/29/2008,10:41 PM,7,AGGRAVATED ASSAULT,,,,,3945 N 35TH ST
083630021,12/28/2008,04:19 AM,7,SIMPLE ASSAULT,,,,,3814 N 84TH ST
083630030,12/28/2008,10:45 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4765 N 41ST ST
083630033,12/28/2008,08:32 AM,7,ALL OTHER LARCENY,,,,,3201 N 53RD ST
083630044,12/28/2008,10:22 AM,7,SIMPLE ASSAULT,,,,,5121 N 53RD ST
083630048,12/28/2008,12:09 PM,7,THEFT FROM MOTOR VEHICLE,,,,,4714 N 58TH ST
083630055,12/28/2008,12:43 PM,7,THEFT FROM MOTOR VEHICLE,,,,,8501 W CAPITOL DR
083630066,12/28/2008,01:50 PM,7,MOTOR VEHICLE THEFT,,,,,4529 N 68TH ST
083630069,12/28/2008,02:12 PM,5,THEFT FROM MOTOR VEHICLE,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,4667 N 19TH PL
083630078,12/28/2008,02:53 PM,5,MOTOR VEHICLE THEFT,,,,,2601 W HAMPTON AV
083630079,12/28/2008,02:30 PM,7,MOTOR VEHICLE THEFT,,,,,8309 W KEEFE AV
083630083,12/28/2008,03:30 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3602 N 81ST ST
083630098,12/28/2008,04:09 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3269 N 53RD ST
083630113,12/28/2008,05:14 PM,7,AGGRAVATED ASSAULT,KIDNAPING,,,,3859 N 70TH ST #ALLEY
083630115,12/28/2008,07:06 PM,7,SIMPLE ASSAULT,,,,,2816 N 34TH ST
083630122,12/28/2008,08:05 PM,7,THEFT FROM MOTOR VEHICLE,,,,,7119 W MOLTKE AV
083630131,12/28/2008,09:00 PM,7,SHOPLIFTING,TRESPASSING,,,,5825 W HOPE AV
083630133,12/28/2008,08:05 PM,7,SIMPLE ASSAULT,,,,,2835 N LEFEBER AV
083630145,12/28/2008,10:05 PM,7,ALL OTHER LARCENY,,,,,3254 N 37TH ST
083640002,12/28/2008,10:44 PM,7,SIMPLE ASSAULT,,,,,6600 W GIRARD AV
083640003,12/28/2008,11:39 PM,7,MOTOR VEHICLE THEFT,,,,,3974 N 38TH ST
083640006,12/28/2008,11:10 PM,7,ROBBERY,BURGLARY/BREAKING AND ENTERING,,,,4208 N 41ST ST
083620014,12/27/2008,02:32 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,7900 W POTOMAC AV
083620018,12/27/2008,03:26 AM,7,SIMPLE ASSAULT,,,,,4409 W BURLEIGH ST #3
083620020,12/27/2008,07:00 AM,7,AGGRAVATED ASSAULT,,,,,4312 W FOND DU LAC AV
083620023,12/27/2008,04:26 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3767 N 58TH BL
083620033,12/27/2008,08:17 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4725 N 71ST ST
083620037,12/27/2008,07:35 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3638 N SHERMAN BL
083620044,12/27/2008,09:06 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,8401 W HAMPTON AV
083620049,12/27/2008,09:41 AM,7,MOTOR VEHICLE THEFT,,,,,4436 N 92ND ST
083620061,12/27/2008,10:58 AM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3106 N 33RD ST
083620070,12/27/2008,09:34 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,5016 N HOPKINS ST
083620076,12/27/2008,12:21 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3757 N 37TH ST
083620077,12/27/2008,11:22 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,3518 N 64TH ST
083620092,12/27/2008,02:24 PM,7,THEFT FROM MOTOR VEHICLE,,,,,7231 W HAMPTON AV
083620095,12/27/2008,02:19 PM,7,AGGRAVATED ASSAULT,,,,,4700 N SHERMAN BL #3
083620097,12/27/2008,03:11 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,7862 W BECKETT AV
