INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
103650011,12/31/2010,02:00 AM,2,SIMPLE ASSAULT,,,,,900 W BECHER ST
103650021,12/31/2010,03:30 AM,2,SIMPLE ASSAULT,,,,,2100 W PIERCE ST #330
103650038,12/31/2010,08:32 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2434 W MAPLE ST
103650049,12/31/2010,09:27 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1537 S 29TH ST
103650050,12/31/2010,09:41 AM,2,MOTOR VEHICLE THEFT,,,,,3134 W LAPHAM ST
103650057,12/31/2010,10:16 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,909 W MADISON ST
103650064,12/31/2010,11:09 AM,2,THEFT FROM MOTOR VEHICLE,,,,,1043 S 26TH ST
103650067,12/31/2010,11:30 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1302 S 21ST ST
103650083,12/31/2010,12:34 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2121 S 25TH ST
103650090,12/31/2010,01:47 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1005 S 4TH ST
103650094,12/31/2010,12:01 PM,2,AGGRAVATED ASSAULT,,,,,1310 W SCOTT ST
103650099,12/31/2010,02:33 PM,2,MOTOR VEHICLE THEFT,,,,,2247 S 33RD ST
103650103,12/31/2010,12:07 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,711 W MADISON ST
103650122,12/31/2010,02:57 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1542 S 7TH ST
103650128,12/31/2010,03:47 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,554 W BECHER ST
103650131,12/31/2010,05:45 PM,2,MOTOR VEHICLE THEFT,,,,,2117 W BURNHAM ST
103650162,12/31/2010,09:43 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1306 S CESAR E CHAVEZ DR
103650165,12/31/2010,09:25 PM,2,ROBBERY,,,,,1147 S LAYTON BL
110010001,12/31/2010,11:51 PM,2,SIMPLE ASSAULT,,,,,1034 W WINDLAKE AV
103640029,12/30/2010,08:47 AM,2,MOTOR VEHICLE THEFT,,,,,2100 W PIERCE ST
103640034,12/30/2010,09:14 AM,2,MOTOR VEHICLE THEFT,,,,,1118 S 36TH ST
103640037,12/30/2010,09:07 AM,2,MOTOR VEHICLE THEFT,,,,,2121 W BECHER ST
103640049,12/30/2010,10:20 AM,2,ALL OTHER LARCENY,,,,,1546 S 29TH ST #305
103640057,12/30/2010,12:15 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1422 S 9TH ST
103640064,12/30/2010,11:31 AM,2,ARSON,,,,,1112 S 35TH ST
103640073,12/30/2010,12:15 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,826 W PIERCE ST
103640080,12/30/2010,01:52 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,522 W LINCOLN AV
103640084,12/30/2010,01:19 PM,2,SHOPLIFTING,,,,,916 S CESAR E CHAVEZ DR
103640086,12/30/2010,01:27 PM,2,THEFT FROM BUILDING,,,,,2341 S 17TH ST #LOWER
103640088,12/30/2010,01:39 PM,2,ROBBERY,,,,,324 W MITCHELL ST
103640089,12/30/2010,02:37 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2014 S 15TH ST
103640096,12/30/2010,02:20 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1537 S 11TH ST
103640098,12/30/2010,03:37 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3124 W SCOTT ST
103640122,12/30/2010,03:57 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1119 S 19TH ST #LWR
103640124,12/30/2010,06:29 PM,2,ALL OTHER LARCENY,,,,,2520 W NATIONAL AV
103640125,12/30/2010,05:42 PM,2,ROBBERY,,,,,2325 S 12TH ST
103640137,12/30/2010,06:56 PM,2,SIMPLE ASSAULT,,,,,824 W HAYES AV
103640145,12/30/2010,07:53 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1023 W HISTORIC MITCHELL ST
110180024,12/30/2010,02:19 PM,2,ALL OTHER LARCENY,,,,,621 W HISTORIC MITCHELL ST
103630020,12/29/2010,03:00 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2520 W NATIONAL AV
103630026,12/29/2010,04:44 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2931 W LINCOLN AV
103630029,12/29/2010,05:57 AM,2,SIMPLE ASSAULT,,,,,2031 S 5TH PL
103630037,12/29/2010,08:08 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1973 S MUSKEGO AV
103630069,12/29/2010,11:15 AM,2,MOTOR VEHICLE THEFT,,,,,709 S CESAR E CHAVEZ DR
103630072,12/29/2010,11:54 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2409 S 13TH ST
103630076,12/29/2010,11:56 AM,2,BURGLARY/BREAKING AND ENTERING,,,,,2616 S 31ST ST
103630084,12/29/2010,01:00 PM,2,MOTOR VEHICLE THEFT,,,,,555 S LAYTON BL
103630095,12/29/2010,02:00 PM,2,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2224 S 5TH PL
103630114,12/29/2010,03:37 PM,2,MOTOR VEHICLE THEFT,,,,,2048 S 31ST ST
103630116,12/29/2010,12:50 PM,2,AGGRAVATED ASSAULT,,,,,1926 S 12TH ST
103630129,12/29/2010,04:43 PM,2,ALL OTHER LARCENY,,,,,1563 S 24TH ST
103630138,12/29/2010,04:08 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1947 S 19TH ST
103630153,12/29/2010,05:59 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2224 S 16TH ST
103630165,12/29/2010,07:32 PM,2,MOTOR VEHICLE THEFT,,,,,1032 W MINERAL ST
103630172,12/29/2010,08:17 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1233-B S 21ST ST
103620016,12/28/2010,07:47 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2013 W PIERCE ST
