INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
163650146,12/31/2016,12:01 AM,5,AGGRAVATED ASSAULT,,,,,4249 N 24TH PL
163660010,12/31/2016,01:05 AM,5,BURGLARY/BREAKING AND ENTERING,,,,,2652 N WEIL ST
163660020,12/31/2016,03:23 AM,5,AGGRAVATED ASSAULT,,,,,3235 N ACHILLES ST
163660041,12/31/2016,10:02 AM,5,THEFT FROM BUILDING,,,,,401 E CAPITOL DR
163660045,12/31/2016,10:17 AM,5,ROBBERY,,,,,2707 W BURLEIGH ST
163660067,12/31/2016,02:22 PM,5,AGGRAVATED ASSAULT,,,,,3648 N 15TH ST
163660072,12/31/2016,04:34 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,723 E AUER AV
163660075,12/31/2016,05:04 PM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3223 N HOLTON ST
163660083,12/31/2016,05:14 PM,5,ROBBERY,,,,,1926 W NASH ST #LWR
163660101,12/31/2016,07:54 PM,5,SIMPLE ASSAULT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,3272 N BUFFUM ST
163660103,12/31/2016,05:33 PM,5,AGGRAVATED ASSAULT,,,,,603 W VIENNA AV
163650007,12/30/2016,12:42 AM,5,ROBBERY,,,,,1000 W ATKINSON AV
163650013,12/30/2016,05:50 AM,5,ROBBERY,,,,,1500 W HADLEY ST
163650015,12/30/2016,12:42 AM,5,AGGRAVATED ASSAULT,,,,,4382 N 27TH ST
163650017,12/30/2016,03:03 AM,5,AGGRAVATED ASSAULT,,,,,1200 E SINGER CR
163650020,12/30/2016,03:48 AM,5,SIMPLE ASSAULT,,,,,3145 N BUFFUM ST #UPR
163650023,12/30/2016,08:00 AM,5,ROBBERY,,,,,2905 W FOND DU LAC AV
163650039,12/30/2016,09:54 AM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1532 W COLUMBIA ST
163650041,12/30/2016,09:52 AM,5,BURGLARY/BREAKING AND ENTERING,,,,,3174 N PIERCE ST
163650056,12/30/2016,02:11 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,3423-A N 1ST ST
163650077,12/30/2016,03:27 PM,5,ALL OTHER LARCENY,,,,,2843 N 22ND ST
163650084,12/30/2016,03:07 PM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,4027 N 26TH ST
163650130,12/30/2016,08:13 PM,5,ROBBERY,,,,,100 W WRIGHT ST
163650132,12/30/2016,10:13 PM,,HOMICIDE,,,,,2976 N 6TH ST
163650134,12/30/2016,09:58 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,DISORDERLY CONDUCT,,,,3272 N 26TH ST #LWR
163650143,12/30/2016,10:31 PM,5,AGGRAVATED ASSAULT,,,,,2041 W ATKINSON AV #205
163660004,12/30/2016,07:46 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3231 N 8TH ST
163660005,12/30/2016,10:46 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2228 W RUBY AV
163640019,12/29/2016,06:50 AM,5,BURGLARY/BREAKING AND ENTERING,,,,,2506 N MARTIN L KING JR DR
163640039,12/29/2016,11:09 AM,5,THEFT FROM MOTOR VEHICLE,,,,,2951 N 4TH ST
163640056,12/29/2016,03:08 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1431 W HADLEY ST
163640062,12/29/2016,03:53 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,2750 N FRATNEY ST
163640064,12/29/2016,11:55 AM,5,AGGRAVATED ASSAULT,,,,,3574 N 13TH ST
163640074,12/29/2016,04:49 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,3716 N 28TH ST
163640077,12/29/2016,04:44 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,2138 N BUFFUM ST
163640080,12/29/2016,02:29 PM,5,THEFT FROM BUILDING,,,,,1808 W NASH ST #UPR
163640103,12/29/2016,06:17 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2850 N 9TH ST
163640106,12/29/2016,07:07 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,1555 W CHAMBERS ST
163640109,12/29/2016,07:44 PM,5,THEFT FROM BUILDING,,,,,3531 N 2ND ST
163640120,12/29/2016,03:40 PM,5,INTIMIDATION,,,,,2708 W ROOSEVELT DR
163630010,12/28/2016,02:16 AM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2151 W HOPKINS ST
163630027,12/28/2016,08:16 AM,5,THEFT FROM MOTOR VEHICLE,,,,,3421 N 21ST ST
163630029,12/28/2016,07:05 AM,5,BURGLARY/BREAKING AND ENTERING,,,,,1201 N 6TH ST
163630038,12/28/2016,09:22 AM,5,SIMPLE ASSAULT,,,,,616-B W CHAMBERS ST
163630070,12/28/2016,12:40 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3700 N PORT WASHINGTON AV
163630075,12/28/2016,03:32 PM,5,MOTOR VEHICLE THEFT,,,,,4312 N 21ST ST
163630088,12/28/2016,05:21 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,4080 N 21ST ST #2
163630107,12/28/2016,07:15 PM,5,SIMPLE ASSAULT,,,,,3510 N 7TH ST
163630127,12/28/2016,08:27 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,3148 N DOUSMAN ST #UPR
163630128,12/28/2016,08:27 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,3148 N DOUSMAN ST
163630130,12/28/2016,08:59 PM,5,ROBBERY,,,,,2976 N MARTIN L KING JR DR
163630135,12/28/2016,09:44 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,2650 N FRATNEY ST
163620014,12/27/2016,01:28 AM,5,THEFT FROM MOTOR VEHICLE,,,,,4537 N 28TH ST
163620032,12/27/2016,07:38 AM,5,BURGLARY/BREAKING AND ENTERING,,,,,1718 N 1ST ST
163620059,12/27/2016,11:29 AM,5,ROBBERY,,,,,4192 N 16TH ST
163620063,12/27/2016,11:50 AM,5,THEFT FROM BUILDING,,,,,3457 N DOUSMAN ST #LWR
163620078,12/27/2016,02:07 PM,5,ROBBERY,,,,,3117 N 8TH ST
163620085,12/27/2016,02:19 PM,5,ROBBERY,,,,,930 W BURLEIGH ST
163620094,12/27/2016,04:02 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2516 N BOOTH ST
163620098,12/27/2016,04:12 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,3633 N 3RD ST #LWR
163620111,12/27/2016,05:38 PM,5,ROBBERY,,,,,231 E NORTH AV
163620116,12/27/2016,05:29 PM,5,FORCIBLE FONDLING,,,,,
