INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
083660029,12/31/2008,08:43 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4107 W NORTH AV
083660033,12/31/2008,09:00 AM,3,SIMPLE ASSAULT,,,,,737 N 32ND ST
083660035,12/31/2008,09:44 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,214 N 37TH ST
083660042,12/31/2008,10:44 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,404 N 39TH ST
083660048,12/31/2008,10:43 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,4422 W MARTIN DR
083660056,12/31/2008,12:32 PM,3,THEFT FROM MOTOR VEHICLE,,,,,1324 N 40TH ST
083660085,12/31/2008,02:54 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3822 W MT VERNON AV
083660086,12/31/2008,12:40 PM,3,ROBBERY,,,,,2368 N 45TH ST
083660091,12/31/2008,02:55 PM,3,SIMPLE ASSAULT,,,,,2444 N 55TH ST
083660092,12/31/2008,03:48 PM,3,THEFT FROM MOTOR VEHICLE,,,,,1035 N 23RD ST
083660094,12/31/2008,02:29 PM,3,ROBBERY,,,,,2144 N 37TH ST
083660095,12/31/2008,02:37 PM,3,AGGRAVATED ASSAULT,,,,,2554 N 36TH ST
083660099,12/31/2008,03:05 PM,3,ROBBERY,,,,,3429 W NORTH AV
083660101,12/31/2008,09:00 PM,3,AGGRAVATED ASSAULT,,,,,3411 W WRIGHT ST
083660141,12/31/2008,10:02 PM,3,AGGRAVATED ASSAULT,,,,,920 N 28TH ST
090010001,12/31/2008,11:37 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2111 N 28TH ST
083650021,12/30/2008,01:32 AM,3,ROBBERY,,,,,1234 N 12TH LA
083650028,12/30/2008,07:41 AM,3,MOTOR VEHICLE THEFT,,,,,3330 W WELLS ST
083650029,12/30/2008,07:45 AM,3,THEFT FROM MOTOR VEHICLE,,,,,4402 W MARTIN DR
083650033,12/30/2008,08:07 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,235 S 61ST ST
083650037,12/30/2008,08:22 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1422 W KILBOURN AV
083650038,12/30/2008,08:38 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4303 W VLIET ST
083650043,12/30/2008,09:41 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2624 W LISBON AV
083650045,12/30/2008,09:59 AM,3,MOTOR VEHICLE THEFT,,,,,2919 W WELLS ST
083650055,12/30/2008,11:00 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4131 W MARTIN DR
083650063,12/30/2008,12:05 PM,3,THEFT FROM MOTOR VEHICLE,,,,,4121 W MARTIN DR
083650066,12/30/2008,01:19 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1130 N 29TH ST
083650076,12/30/2008,01:17 PM,3,ALL OTHER LARCENY,,,,,930 N 27TH ST
083650078,12/30/2008,01:06 PM,3,AGGRAVATED ASSAULT,,,,,2733 W WISCONSIN AV
083650080,12/30/2008,02:53 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2051 W WISCONSIN AV
083650081,12/30/2008,11:19 AM,3,ROBBERY,,,,,1129 N 29TH ST
083650083,12/30/2008,10:55 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2501 W MICHIGAN ST
083650093,12/30/2008,12:35 PM,3,SIMPLE ASSAULT,,,,,2194 N 51ST ST
083650094,12/30/2008,02:25 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,500 S 93RD ST
083650106,12/30/2008,04:38 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2718 W MC KINLEY BL
083650116,12/30/2008,05:54 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2000 W CLARKE ST
083650123,12/30/2008,01:46 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2026 N 34TH ST
083650135,12/30/2008,06:41 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2303 W CHERRY ST
083650150,12/30/2008,06:38 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,1533 N 20TH ST
083650152,12/30/2008,09:42 PM,1,BURGLARY/BREAKING AND ENTERING,,,,,1014 W WRIGHT ST
083650164,12/30/2008,08:46 PM,3,ROBBERY,,,,,683 S HAWLEY RD
083650166,12/30/2008,10:30 PM,3,MOTOR VEHICLE THEFT,,,,,2830 W HIGHLAND BL
083650168,12/30/2008,09:21 PM,3,AGGRAVATED ASSAULT,,,,,2563 N 35TH ST
083650169,12/30/2008,09:26 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,2200 N 31ST ST
083650172,12/30/2008,09:49 PM,3,AGGRAVATED ASSAULT,,,,,4238 W LISBON AV
083650175,12/30/2008,09:15 PM,3,AGGRAVATED ASSAULT,,,,,2445 N 25TH ST
083650178,12/30/2008,08:13 PM,3,ROBBERY,,,,,4018 W LISBON AV
083660002,12/30/2008,11:07 PM,3,AGGRAVATED ASSAULT,,,,,223 N 31ST ST
083660010,12/30/2008,11:27 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,1535 N 35TH ST
083660012,12/30/2008,10:52 PM,3,AGGRAVATED ASSAULT,,,,,1569 N 20TH ST
083640004,12/29/2008,12:47 AM,3,SIMPLE ASSAULT,,,,,1835 N 18TH ST
083640014,12/29/2008,03:08 AM,3,SIMPLE ASSAULT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,ALL OTHER LARCENY,,,1908 W CHERRY ST
083640019,12/29/2008,07:33 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3700 W MILWAUKEE RD
083640042,12/29/2008,10:47 AM,3,THEFT FROM MOTOR VEHICLE,,,,,1701 W MT VERNON AV
083640058,12/29/2008,11:19 AM,3,SIMPLE ASSAULT,,,,,2127 W VLIET ST
083640059,12/29/2008,12:07 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3917 W GALENA ST
083640066,12/29/2008,01:11 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1600 W MEINECKE AV
083640076,12/29/2008,01:43 PM,3,THEFT FROM MOTOR VEHICLE,,,,,3924 W LISBON AV
083640082,12/29/2008,02:29 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3401 W WISCONSIN AV
083640095,12/29/2008,03:00 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,665 S 72ND ST
083640096,12/29/2008,03:00 PM,3,MOTOR VEHICLE THEFT,,,,,665 S 72ND ST
083640101,12/29/2008,04:26 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3500 W PARK HILL AV
083640110,12/29/2008,05:10 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1561 N 20TH ST
083640111,12/29/2008,03:49 PM,3,ROBBERY,,,,,2605 N 24TH ST
083640123,12/29/2008,05:28 PM,3,SIMPLE ASSAULT,,,,,2601 N 35TH ST
083640124,12/29/2008,06:12 PM,3,ALL OTHER LARCENY,,,,,211 N 60TH ST
083640126,12/29/2008,06:32 PM,3,ALL OTHER LARCENY,,,,,9200 W WISCONSIN AV
083640127,12/29/2008,05:47 PM,3,SIMPLE ASSAULT,,,,,5209 W MEINECKE AV #16
083640149,12/29/2008,07:21 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,520 N 20TH ST
083640151,12/29/2008,08:27 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,331-A N 34TH ST
083640157,12/29/2008,06:58 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,535 S 84TH ST
083640173,12/29/2008,10:48 PM,3,THEFT FROM MOTOR VEHICLE,,,,,1145 N 12TH ST
083640176,12/29/2008,10:01 PM,3,SIMPLE ASSAULT,,,,,3913 W GALENA ST
083650006,12/29/2008,11:40 PM,3,THEFT FROM MOTOR VEHICLE,,,,,509 N 22ND ST
090050066,12/29/2008,10:11 AM,3,ALL OTHER LARCENY,,,,,1629 N 26TH ST
083630011,12/28/2008,12:32 AM,3,AGGRAVATED ASSAULT,,,,,2559 N 35TH ST
083630012,12/28/2008,01:21 AM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,TRESPASSING,,,,2135 N 14TH ST #LWR
083630028,12/28/2008,08:10 AM,3,THEFT FROM MOTOR VEHICLE,,,,,2830 W HIGHLAND BL
083630032,12/28/2008,08:23 AM,3,THEFT FROM BUILDING,,,,,1905 N 32ND ST
083630037,12/28/2008,09:41 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1130 N 29TH ST
083630038,12/28/2008,09:40 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,616 N 29TH ST
083630086,12/28/2008,04:07 PM,1,ALL OTHER LARCENY,,,,,1369 W MEINECKE AV
083630092,12/28/2008,04:04 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,2547 N 39TH ST #A
083630099,12/28/2008,04:50 PM,1,PURSE SNATCHING,,,,,2310 N 12TH ST
083630103,12/28/2008,05:28 PM,3,SIMPLE ASSAULT,,,,,3209 W WISCONSIN AV #5C
083630105,12/28/2008,06:08 PM,3,ALL OTHER LARCENY,,,,,9200 W BLUE MOUND RD
083630117,12/28/2008,04:18 PM,3,AGGRAVATED ASSAULT,,,,,3401 W KILBOURN AV #25
083630129,12/28/2008,08:03 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,805 N 22ND ST #6
083630135,12/28/2008,08:30 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,3745 W WELLS ST #204
083630153,12/28/2008,09:41 PM,3,AGGRAVATED ASSAULT,,,,,2464 N 22ND ST
083640001,12/28/2008,10:29 PM,3,ROBBERY,,,,,2111 N 41ST ST
090080013,12/28/2008,03:54 AM,3,SEXUAL ASSAULT WITH AN OBJECT,,,,,
083620055,12/27/2008,10:28 AM,3,THEFT FROM MOTOR VEHICLE,,,,,2305 N 57TH ST
083620065,12/27/2008,11:17 AM,3,THEFT FROM MOTOR VEHICLE,,,,,433 S 65TH ST
083620094,12/27/2008,02:25 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1150 N 20TH ST
083620110,12/27/2008,02:30 PM,3,ROBBERY,,,,,1502 N 24TH ST
083620116,12/27/2008,04:14 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,TRESPASSING,,,,331-A N 34TH ST
083620117,12/27/2008,04:11 PM,3,SIMPLE ASSAULT,,,,,945 N 12TH ST
083620121,12/27/2008,05:49 PM,3,ALL OTHER LARCENY,,,,,3522 W WISCONSIN AV
083620122,12/27/2008,05:02 PM,3,SIMPLE ASSAULT,,,,,328 N 34TH ST
083620124,12/27/2008,08:45 PM,3,ROBBERY,,,,,2661 W BROWN ST
083620143,12/27/2008,06:33 PM,3,ROBBERY,,,,,2478 N 40TH ST
083620150,12/27/2008,06:49 PM,3,ROBBERY,,,,,2540 W WALNUT ST
083620163,12/27/2008,10:49 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3526 W SARNOW ST
083610015,12/26/2008,01:40 AM,3,SIMPLE ASSAULT,,,,,1434 N 18TH CT
083610030,12/26/2008,07:52 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1224 N 28TH ST
083610032,12/26/2008,08:37 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2044 N 25TH ST #A
083610037,12/26/2008,08:59 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5518 W LISBON AV
083610042,12/26/2008,07:51 AM,3,MOTOR VEHICLE THEFT,,,,,432 N 30TH ST
083610044,12/26/2008,09:29 AM,3,MOTOR VEHICLE THEFT,,,,,1614 W WRIGHT ST
083610063,12/26/2008,10:52 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2121 N 24TH PL
083610068,12/26/2008,11:20 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2200 W WRIGHT ST
083610072,12/26/2008,09:30 AM,3,ALL OTHER LARCENY,,,,,2900 W HIGHLAND BL #217
083610077,12/26/2008,09:27 AM,3,ROBBERY,,,,,2600 N 36TH ST
083610079,12/26/2008,12:46 PM,3,THEFT FROM MOTOR VEHICLE,,,,,1100 W WELLS ST
083610090,12/26/2008,02:25 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,516 N 30TH ST
083610110,12/26/2008,01:12 PM,3,AGGRAVATED ASSAULT,,,,,2017 N 24TH PL
083610113,12/26/2008,02:52 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,1516 W HIGHLAND AV
083610121,12/26/2008,05:11 PM,3,SIMPLE ASSAULT,,,,,2460 N 51ST ST #LOWER
083630123,12/26/2008,03:25 PM,3,AGGRAVATED ASSAULT,,,,,2462 W MICHIGAN ST
