INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
123660013,12/31/2012,03:12 AM,1,THEFT FROM BUILDING,,,,,152 E JUNEAU AV
123660039,12/31/2012,10:15 AM,1,MOTOR VEHICLE THEFT,,,,,1543 N VAN BUREN ST
123660051,12/31/2012,01:02 PM,1,MOTOR VEHICLE THEFT,,,,,2704 E HARTFORD AV
123660053,12/31/2012,01:08 PM,1,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1133 E PLEASANT ST #308
123660066,12/31/2012,02:56 PM,1,THEFT FROM BUILDING,,,,,1311 E BRADY ST
123660068,12/31/2012,02:59 PM,1,THEFT FROM MOTOR VEHICLE,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,631 E CHICAGO ST
123660071,12/31/2012,03:05 PM,1,THEFT FROM MOTOR VEHICLE,,,,,1614 E ROYALL PL
123650042,12/30/2012,08:11 AM,1,THEFT FROM BUILDING,,,,,152 E JUNEAU AV
123650059,12/30/2012,10:39 AM,1,MOTOR VEHICLE THEFT,,,,,1618 N HUMBOLDT AV
123650074,12/30/2012,12:18 PM,1,THEFT FROM MOTOR VEHICLE,,,,,928 E LAND PL
123650100,12/30/2012,02:55 PM,1,ALL OTHER LARCENY,,,,,2953 N CRAMER ST
123650109,12/30/2012,05:56 PM,1,THEFT FROM MOTOR VEHICLE,,,,,800 W HIGHLAND AV
123650111,12/30/2012,04:41 PM,1,SHOPLIFTING,,,,,2305 N PROSPECT AV
123650113,12/30/2012,05:59 PM,1,THEFT FROM MOTOR VEHICLE,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,400 W CHERRY ST
130130083,12/30/2012,07:55 PM,1,THEFT FROM MOTOR VEHICLE,,,,,411 E WISCONSIN AV
123640027,12/29/2012,03:26 AM,1,THEFT FROM MOTOR VEHICLE,,,,,1910 E NORTH AV
123640064,12/29/2012,01:55 PM,1,THEFT FROM MOTOR VEHICLE,,,,,2647 N WAHL AV
123640073,12/29/2012,04:17 AM,1,THEFT FROM BUILDING,,,,,720 N MILWAUKEE ST
123640075,12/29/2012,04:17 PM,1,BURGLARY/BREAKING AND ENTERING,,,,,3246 N OAKLAND AV #UPER
123640109,12/29/2012,08:24 PM,1,BURGLARY/BREAKING AND ENTERING,,,,,2441 N BARTLETT AV
123640110,12/29/2012,09:48 PM,1,MOTOR VEHICLE THEFT,,,,,800 N MARKET ST
123650009,12/29/2012,11:27 PM,1,BURGLARY/BREAKING AND ENTERING,,,,,1212 N VAN BUREN ST #BNORT
130200076,12/29/2012,10:59 AM,1,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,268 S BARCLAY ST
123630027,12/28/2012,08:03 AM,1,THEFT FROM MOTOR VEHICLE,,,,,950 N JACKSON ST
123630044,12/28/2012,10:01 AM,1,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3364 N OAKLAND AV
123630045,12/28/2012,10:48 AM,1,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3234 N OAKLAND AV #LOWER
123630046,12/28/2012,11:03 AM,1,MOTOR VEHICLE THEFT,,,,,921 N MARSHALL ST
