INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
143650008,12/31/2014,01:15 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2727 W NORTH AV
143650012,12/31/2014,01:29 AM,3,ROBBERY,,,,,101 N 16TH ST
143650013,12/31/2014,02:00 AM,3,THEFT FROM BUILDING,,,,,1134 N 20TH ST
143650022,12/31/2014,05:28 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,239 S 76TH ST
143650023,12/31/2014,06:14 AM,3,ARSON,,,,,2220 N 49TH ST
143650024,12/31/2014,05:53 AM,3,ROBBERY,DISORDERLY CONDUCT,,,,2501 W KILBOURN AV #8
143650033,12/31/2014,08:48 AM,3,ROBBERY,,,,,1105 W WISCONSIN AV
143650034,12/31/2014,08:21 AM,3,ROBBERY,,,,,5816 W NORTH AV
143650040,12/31/2014,09:04 AM,3,THEFT FROM MOTOR VEHICLE,,,,,2401 W VINE ST
143650043,12/31/2014,10:05 AM,3,THEFT FROM MOTOR VEHICLE,,,,,954 N 37TH ST
143650054,12/31/2014,11:56 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2829 W WISCONSIN AV
143650057,12/31/2014,08:42 AM,3,MOTOR VEHICLE THEFT,,,,,2646 N 37TH ST
143650062,12/31/2014,12:56 PM,3,MOTOR VEHICLE THEFT,,,,,2111 W WISCONSIN AV
143650074,12/31/2014,10:49 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2538 N 29TH ST
143650077,12/31/2014,12:56 PM,3,ALL OTHER LARCENY,,,,,2667 N 46TH ST
143650103,12/31/2014,10:07 PM,3,ROBBERY,,,,,1915 N 27TH ST
143650107,12/31/2014,05:18 PM,3,MOTOR VEHICLE THEFT,,,,,2142 N 46TH ST
143650110,12/31/2014,12:02 PM,3,MOTOR VEHICLE THEFT,,,,,3110 W WELLS ST #16
