INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
143650093,12/31/2014,03:09 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1323 E OKLAHOMA AV
143650094,12/31/2014,04:01 PM,6,THEFT FROM MOTOR VEHICLE,,,,,136 W MORGAN AV
143650097,12/31/2014,04:24 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3006 S 27TH ST
143650125,12/31/2014,06:19 PM,6,AGGRAVATED ASSAULT,,,,,4886 S 19TH ST
143650130,12/31/2014,07:38 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3006 S 27TH ST
143640008,12/30/2014,12:37 AM,6,SIMPLE ASSAULT,,,,,3239 S 58TH ST #216
143640029,12/30/2014,08:53 AM,6,MOTOR VEHICLE THEFT,,,,,5112 W HOWARD AV
143640034,12/30/2014,08:19 AM,6,SIMPLE ASSAULT,,,,,8429 W MORGAN AV #4
143640040,12/30/2014,09:56 AM,6,MOTOR VEHICLE THEFT,,,,,501 W EDGERTON AV
143640041,12/30/2014,09:58 AM,6,MOTOR VEHICLE THEFT,,,,,501 W EDGERTON AV
143640045,12/30/2014,10:31 AM,6,THEFT FROM BUILDING,,,,,2871 S ELLEN ST
143640048,12/30/2014,10:35 AM,6,MOTOR VEHICLE THEFT,,,,,501 W EDGERTON AV
143640063,12/30/2014,03:59 PM,6,ROBBERY,,,,,3161 S 76TH ST
143640099,12/30/2014,03:43 PM,6,ROBBERY,,,,,3385 S KINNICKINNIC AV
143640113,12/30/2014,05:53 PM,6,SIMPLE ASSAULT,,,,,4856 S 7TH ST
143630046,12/29/2014,09:42 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,500 W OKLAHOMA AV
143630050,12/29/2014,09:41 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,6601 W OKLAHOMA AV
143630067,12/29/2014,11:18 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,3153 S 15TH ST
143630069,12/29/2014,11:32 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,3601 S 41ST ST
143630102,12/29/2014,03:15 PM,6,SIMPLE ASSAULT,,,,,3027 W IONA TR #4
143630108,12/29/2014,03:55 PM,6,AGGRAVATED ASSAULT,,,,,3649 S 20TH PL
143630111,12/29/2014,05:06 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,639 W LAYTON AV
143630112,12/29/2014,05:06 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,8119 W TRIPOLI AV
143630160,12/29/2014,08:30 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,1031 W DAKOTA ST
143630161,12/29/2014,08:26 PM,6,SIMPLE ASSAULT,,,,,9519 W BELOIT RD #2
143620002,12/28/2014,12:29 AM,6,ROBBERY,,,,,1414 E WARNIMONT AV
143620039,12/28/2014,08:05 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,2861 S 9TH ST
143620048,12/28/2014,10:13 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,5220 S 27TH ST
143620056,12/28/2014,11:41 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,2936 S 11TH ST
143620058,12/28/2014,11:21 AM,6,ALL OTHER LARCENY,,,,,4523 S BURRELL ST
143620070,12/28/2014,12:26 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,814 W ARMOUR AV
143620101,12/28/2014,05:52 PM,6,THEFT FROM BUILDING,,,,,5101 W OKLAHOMA AV
143620110,12/28/2014,06:33 PM,6,ROBBERY,,,,,2121 S KINNICKINNIC AV #8
143620116,12/28/2014,06:48 PM,6,SIMPLE ASSAULT,,,,,4421 S 14TH ST #5
143620118,12/28/2014,08:31 PM,6,THEFT FROM MOTOR VEHICLE,,,,,909 W LAYTON AV
143620126,12/28/2014,08:33 PM,6,ALL OTHER LARCENY,,,,,3555 S HOWELL AV
143620126,12/28/2014,08:33 PM,6,THEFT FROM BUILDING,,,,,3555 S HOWELL AV
143620135,12/28/2014,09:43 PM,6,AGGRAVATED ASSAULT,,,,,4914 W FOREST HOME AV #4
143610045,12/27/2014,07:13 AM,6,THEFT FROM MOTOR VEHICLE,,,,,3233 S 27TH ST
143610063,12/27/2014,11:50 AM,6,THEFT FROM BUILDING,,,,,3263 S CLEMENT AV
143610080,12/27/2014,01:54 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2717-A S DELAWARE AV
143610115,12/27/2014,06:47 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3233 S 27TH ST
143610117,12/27/2014,06:47 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3233 S 27TH ST
143610119,12/27/2014,07:00 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2729 W OKLAHOMA AV
143610123,12/27/2014,06:26 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,2928 S 9TH ST
143600026,12/26/2014,05:11 AM,6,MOTOR VEHICLE THEFT,,,,,4635 S 20TH ST
143600028,12/26/2014,06:13 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4832 S 14TH ST
143600046,12/26/2014,10:47 AM,6,MOTOR VEHICLE THEFT,,,,,4616 S 20TH ST
143600078,12/26/2014,02:05 PM,6,THEFT FROM MOTOR VEHICLE,,,,,270 E HOLT AV
143600098,12/26/2014,01:16 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3601 S 41ST ST
143600101,12/26/2014,02:28 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3900 S 27TH ST
143600106,12/26/2014,04:32 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3555 S 27TH ST
143600126,12/26/2014,06:36 PM,6,MOTOR VEHICLE THEFT,,,,,2461 S 43RD ST
143600137,12/26/2014,06:54 PM,6,SIMPLE ASSAULT,,,,,3230-A S 16TH ST
143600138,12/26/2014,07:02 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,724 E LAYTON AV
143600145,12/26/2014,08:04 PM,6,ROBBERY,,,,,3401 S 13TH ST
143600148,12/26/2014,07:37 PM,6,THEFT FROM MOTOR VEHICLE,,,,,130 W LAYTON AV
143600168,12/26/2014,11:31 PM,6,MOTOR VEHICLE THEFT,,,,,2900 W OKLAHOMA AV
143600170,12/26/2014,11:04 PM,6,FORCIBLE RAPE,,,,,
143570039,12/25/2014,09:40 AM,6,THEFT FROM BUILDING,,,,,3355 S 27TH ST
143590003,12/25/2014,12:34 AM,6,THEFT FROM MOTOR VEHICLE,,,,,3318 S 17TH ST
143590012,12/25/2014,01:41 AM,6,SIMPLE ASSAULT,,,,,2131 W BOLIVAR AV #1
143590022,12/25/2014,12:03 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,3138 S 22ND ST
143590034,12/25/2014,06:22 AM,6,SIMPLE ASSAULT,,,,,3722-A W OKLAHOMA AV
143590052,12/25/2014,07:19 AM,6,BURGLARY/BREAKING AND ENTERING,,,,,2227 W CLAYTON CREST AV
143590055,12/25/2014,10:41 AM,6,THEFT FROM MOTOR VEHICLE,,,,,3506 S 3RD ST
143590072,12/25/2014,02:23 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3170 S PINE AV
143590091,12/25/2014,05:15 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3244 S PENNSYLVANIA AV
143590113,12/25/2014,09:25 PM,6,THEFT FROM MOTOR VEHICLE,,,,,2412 S KINNICKINNIC AV
143580019,12/24/2014,04:22 AM,6,SIMPLE ASSAULT,,,,,3448-A S 26TH ST
143580039,12/24/2014,09:00 AM,6,THEFT FROM MOTOR VEHICLE,,,,,414 E WILSON ST
143580056,12/24/2014,11:43 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3215 W OKLAHOMA AV
143580061,12/24/2014,10:42 AM,6,THEFT FROM BUILDING,,,,,3167 S 35TH ST
143580067,12/24/2014,12:37 PM,6,THEFT FROM MOTOR VEHICLE,,,,,2945 S 6TH ST
143580084,12/24/2014,03:21 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3442 S 20TH ST
143580087,12/24/2014,03:40 PM,6,THEFT FROM MOTOR VEHICLE,,,,,2949 S 6TH ST
143580098,12/24/2014,05:08 PM,6,THEFT FROM MOTOR VEHICLE,,,,,4703 S 6TH ST
143580114,12/24/2014,06:43 PM,6,AGGRAVATED ASSAULT,ALL OTHER LARCENY,,,,3222-B S 10TH ST
143580116,12/24/2014,06:54 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3256 S 27TH ST
143580124,12/24/2014,08:30 PM,6,THEFT FROM MOTOR VEHICLE,,,,,3702 S 27TH ST
143580128,12/24/2014,08:27 PM,6,ROBBERY,,,,,4024 S HOWELL AV
143580135,12/24/2014,09:05 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3439 S 26TH ST #3
143580136,12/24/2014,09:27 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3232 S 25TH ST
143580138,12/24/2014,09:28 PM,6,AGGRAVATED ASSAULT,,,,,3858 S LOGAN AV
143560065,12/23/2014,12:15 PM,6,SHOPLIFTING,,,,,2960 S CHASE AV
143560077,12/23/2014,02:00 PM,6,THEFT FROM BUILDING,,,,,3045 S 13TH ST
143570054,12/23/2014,10:42 AM,6,AGGRAVATED ASSAULT,,,,,3201 S 60TH ST
143570054,12/23/2014,10:42 AM,6,SIMPLE ASSAULT,,,,,3201 S 60TH ST
143570069,12/23/2014,02:11 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3423 S 10TH ST
143570102,12/23/2014,06:07 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,3068 S 13TH ST
143570116,12/23/2014,08:20 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,2632 S 68TH ST
143570685,12/23/2014,10:41 AM,6,AGGRAVATED ASSAULT,,,,,3201 S 60TH ST
143560036,12/22/2014,08:57 AM,6,SHOPLIFTING,,,,,3355 S 27TH ST
143560040,12/22/2014,09:59 AM,6,THEFT FROM MOTOR VEHICLE,,,,,2900 S 27TH ST
143560072,12/22/2014,02:20 PM,6,THEFT FROM BUILDING,,,,,3355 S 27TH ST
