INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
093650010,12/31/2009,05:56 AM,3,ROBBERY,,,,,9200 W BLUE MOUND RD
093650022,12/31/2009,05:03 AM,3,THEFT FROM MOTOR VEHICLE,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,3319 W WELLS ST
093650031,12/31/2009,08:20 AM,3,THEFT FROM BUILDING,,,,,2558 N 10TH ST
093650055,12/31/2009,09:46 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,1646 N 17TH ST
093650059,12/31/2009,11:49 AM,3,FORCIBLE FONDLING,,,,,
093650075,12/31/2009,02:09 PM,3,SIMPLE ASSAULT,,,,,2400 N 38TH ST
093650088,12/31/2009,04:18 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1618 N 24TH PL
093650089,12/31/2009,04:28 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2900 W LLOYD ST
093650090,12/31/2009,04:39 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1906 N 53RD ST
093650093,12/31/2009,04:57 PM,3,STATUTORY RAPE,,,,,
093650095,12/31/2009,05:39 PM,3,MOTOR VEHICLE THEFT,,,,,3015 W VLIET ST
093650136,12/31/2009,11:29 PM,3,SIMPLE ASSAULT,,,,,2920 W HIGHLAND BL #30
093640010,12/30/2009,12:34 AM,3,ROBBERY,,,,,1429 N 21ST ST
093640011,12/30/2009,12:55 AM,3,AGGRAVATED ASSAULT,DISORDERLY CONDUCT,,,,2519 N 27TH ST
093640011,12/30/2009,12:55 AM,3,SIMPLE ASSAULT,,,,,2519 N 27TH ST
093640030,12/30/2009,03:17 AM,3,AGGRAVATED ASSAULT,,,,,1625 N 54TH ST
093640039,12/30/2009,08:24 AM,3,ALL OTHER LARCENY,,,,,6335 W FAIRVIEW AV
093640046,12/30/2009,09:06 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2613 W STATE ST
093640063,12/30/2009,12:00 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3123 W NORTH AV
093640065,12/30/2009,11:40 AM,3,ALL OTHER LARCENY,,,,,2477 N 37TH ST
093640090,12/30/2009,02:51 PM,3,THEFT FROM MOTOR VEHICLE,,,,,920 N 15TH ST
093640091,12/30/2009,12:49 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,151 S 84TH ST #8
093640092,12/30/2009,03:04 PM,3,MOTOR VEHICLE THEFT,,,,,2020 N 35TH ST
093640101,12/30/2009,03:37 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,510 N 34TH ST
093640104,12/30/2009,04:24 PM,3,THEFT FROM MOTOR VEHICLE,,,,,609 N 31ST ST
093640117,12/30/2009,05:01 PM,3,ROBBERY,,,,,1500 N 35TH ST
093640118,12/30/2009,05:44 PM,3,AGGRAVATED ASSAULT,,,,,610 N 25TH ST
093640122,12/30/2009,04:00 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,4904 W BLUE MOUND RD
093640136,12/30/2009,07:48 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2247 N 31ST ST
093640150,12/30/2009,08:56 PM,3,ROBBERY,,,,,1429 N 21ST ST
093640152,12/30/2009,10:06 PM,3,AGGRAVATED ASSAULT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,2639 N 21ST ST #A
093640157,12/30/2009,09:19 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,3809 W MICHIGAN ST
093630003,12/29/2009,01:44 AM,3,MOTOR VEHICLE THEFT,,,,,1440 N 29TH ST
093630007,12/29/2009,04:51 AM,3,ROBBERY,,,,,2581 N 47TH ST
093630020,12/29/2009,09:08 AM,3,SIMPLE ASSAULT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,1145 N CALLAHAN PL #310
093630033,12/29/2009,10:34 AM,3,MOTOR VEHICLE THEFT,,,,,609 N 31ST ST
093630040,12/29/2009,10:14 AM,3,ALL OTHER LARCENY,,,,,2553 N 44TH ST
093630043,12/29/2009,11:19 AM,3,THEFT FROM MOTOR VEHICLE,,,,,2100 W LLOYD ST
093630048,12/29/2009,11:00 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3312 W WELLS ST
093630064,12/29/2009,11:48 AM,3,ROBBERY,,,,,1227 W VLIET ST
093630067,12/29/2009,12:59 PM,3,ROBBERY,,,,,1708 N 29TH ST
093630077,12/29/2009,02:59 PM,3,THEFT FROM MOTOR VEHICLE,,,,,10001 W BLUE MOUND RD
093630078,12/29/2009,03:00 PM,3,THEFT FROM MOTOR VEHICLE,,,,,2808 W LISBON AV
093630097,12/29/2009,03:26 PM,3,FORCIBLE RAPE,,,,,
093630101,12/29/2009,02:48 PM,3,AGGRAVATED ASSAULT,,,,,950 N 13TH ST
