INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
063650016,12/31/2006,01:00 AM,7,ALL OTHER LARCENY,,,,,3800 W HAMPTON AV
063650020,12/31/2006,01:38 AM,7,ARSON,,,,,3224 N 50TH ST
063650029,12/31/2006,01:54 AM,7,ROBBERY,,,,,3254 W FOND DU LAC AV
063650041,12/31/2006,05:12 AM,7,MOTOR VEHICLE THEFT,,,,,3217 N 58TH ST
063650057,12/31/2006,06:36 AM,7,ROBBERY,,,,,7600 W CAPITOL DR
063650061,12/31/2006,09:17 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2814 N 84TH ST
063650071,12/31/2006,10:31 AM,7,MOTOR VEHICLE THEFT,,,,,5426 W HAMPTON AV
063650078,12/31/2006,10:08 AM,7,MOTOR VEHICLE THEFT,,,,,5158 N 57TH ST #A
063650080,12/31/2006,10:47 AM,7,THEFT FROM MOTOR VEHICLE,,,,,3201 W FOND DU LAC AV
063650124,12/31/2006,02:51 PM,7,SIMPLE ASSAULT,,,,,3142 N 55TH ST
063650125,12/31/2006,03:05 PM,7,MOTOR VEHICLE THEFT,,,,,3418 N 46TH ST
063650133,12/31/2006,04:00 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,8311 W HERBERT AV
063650154,12/31/2006,05:23 PM,7,ROBBERY,,,,,5500 W FOND DU LAC AV
063650176,12/31/2006,09:03 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2809 N 41ST ST
063650184,12/31/2006,08:50 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3828 N 80TH ST
063650198,12/31/2006,10:42 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4338 N 55TH ST
063650200,12/31/2006,11:32 PM,7,SIMPLE ASSAULT,,,,,7509 W BURLEIGH ST
070010007,12/31/2006,10:11 PM,7,AGGRAVATED ASSAULT,,,,,3114 N SHERMAN BL
070010012,12/31/2006,10:41 PM,7,AGGRAVATED ASSAULT,,,,,5000 W CHAMBERS ST
070010013,12/31/2006,11:55 PM,7,MOTOR VEHICLE THEFT,,,,,5109 N 38TH ST
070020179,12/31/2006,01:35 PM,4,MOTOR VEHICLE THEFT,,,,,8854 W FAIRMOUNT AV
063640006,12/30/2006,12:19 AM,7,SIMPLE ASSAULT,,,,,5130 W HAMPTON AV
063640017,12/30/2006,01:19 AM,7,MOTOR VEHICLE THEFT,,,,,4248 N 62ND ST
063640022,12/30/2006,02:16 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4443 N 39TH ST
063640027,12/30/2006,02:28 AM,7,AGGRAVATED ASSAULT,,,,,3051 N 35TH ST
063640035,12/30/2006,01:48 AM,7,SIMPLE ASSAULT,,,,,2709 N 46TH ST
063640050,12/30/2006,04:01 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,TRESPASSING,,,,4515 N 84TH ST #2
063640075,12/30/2006,08:55 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4900 W FOND DU LAC AV
063640088,12/30/2006,10:48 AM,7,THEFT FROM MOTOR VEHICLE,,,,,4171 N 44TH ST
063640089,12/30/2006,10:50 AM,7,THEFT FROM MOTOR VEHICLE,,,,,4630 W CAPITOL DR
063640105,12/30/2006,08:27 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,4880 N 67TH ST
063640116,12/30/2006,12:10 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3617 N 48TH ST
063640121,12/30/2006,12:07 PM,7,ROBBERY,,,,,4510 W BURLEIGH ST
063640127,12/30/2006,01:24 PM,7,SIMPLE ASSAULT,,,,,5054 N 63RD ST
063640143,12/30/2006,02:20 PM,7,ROBBERY,,,,,3701 W VILLARD AV
063640148,12/30/2006,03:50 PM,7,MOTOR VEHICLE THEFT,,,,,4200 W TOWNSEND ST
063640164,12/30/2006,04:08 PM,7,MOTOR VEHICLE THEFT,,,,,5300 W FOND DU LAC AV
063640171,12/30/2006,05:15 PM,7,ALL OTHER LARCENY,,,,,3515 W VILLARD AV
063640174,12/30/2006,03:10 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,3002 N 41ST ST
063640190,12/30/2006,06:43 PM,7,ALL OTHER LARCENY,,,,,9210 W LISBON AV
063640222,12/30/2006,09:33 PM,7,AGGRAVATED ASSAULT,,,,,4137 N 80TH ST
063640223,12/30/2006,09:29 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4821 W HAMPTON AV
063640232,12/30/2006,10:52 PM,7,KIDNAPING,AGGRAVATED ASSAULT,,,,4002 W FAIRMOUNT AV
063650004,12/30/2006,11:22 PM,7,AGGRAVATED ASSAULT,,,,,3465 N 99TH ST #2
063650012,12/30/2006,10:59 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4557 N 77TH ST
063560169,12/29/2006,07:27 PM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3914 N 42ND ST
063630008,12/29/2006,12:50 AM,7,ALL OTHER LARCENY,,,,,5325 W VILLARD AV
063630034,12/29/2006,04:54 AM,7,AGGRAVATED ASSAULT,,,,,3123 N 42ND ST
063630055,12/29/2006,09:33 AM,7,THEFT FROM MOTOR VEHICLE,,,,,4036 N 51ST BL
063630064,12/29/2006,09:58 AM,7,MOTOR VEHICLE THEFT,,,,,4701 N 76TH ST #300
