INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
103650072,12/31/2010,11:41 AM,1,THEFT FROM MOTOR VEHICLE,,,,,1940 N FARWELL AV
103640044,12/30/2010,10:26 AM,1,THEFT FROM MOTOR VEHICLE,,,,,2545 N STOWELL AV
103640068,12/30/2010,12:52 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1213 N 9TH ST
103640069,12/30/2010,12:52 PM,1,MOTOR VEHICLE THEFT,,,,,1000 W WISCONSIN AV
103640077,12/30/2010,01:10 PM,1,THEFT FROM MOTOR VEHICLE,,,,,1400 N BROADWAY
103640100,12/30/2010,03:24 PM,1,THEFT FROM MOTOR VEHICLE,,,,,2453 N OAKLAND AV
103640117,12/30/2010,04:51 PM,1,THEFT FROM MOTOR VEHICLE,,,,,700 W ST PAUL AV
103630022,12/29/2010,02:27 AM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,812 N OLD WORLD THIRD ST
103630039,12/29/2010,08:17 AM,1,BURGLARY/BREAKING AND ENTERING,,,,,925 E WELLS ST #622
103630056,12/29/2010,09:59 AM,1,THEFT FROM MOTOR VEHICLE,,,,,828 E PEARSON ST
103630107,12/29/2010,02:59 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2826 N CRAMER ST
103630126,12/29/2010,04:35 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,THEFT FROM MOTOR VEHICLE,,,,2733 N OAKLAND AV
103630132,12/29/2010,04:40 PM,1,THEFT FROM MOTOR VEHICLE,,,,,3069 N OAKLAND AV
103630141,12/29/2010,05:09 PM,1,THEFT FROM MOTOR VEHICLE,,,,,2200 E KENWOOD BL
103630150,12/29/2010,05:09 PM,1,ROBBERY,,,,,1681 N ASTOR ST
103630175,12/29/2010,08:22 PM,1,AGGRAVATED ASSAULT,,,,,152 W JUNEAU AV
103640002,12/29/2010,11:45 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1041 N OLD WORLD THIRD ST
103620030,12/28/2010,09:30 AM,1,ALL OTHER LARCENY,,,,,2323 N LAKE DR
103620033,12/28/2010,10:18 AM,1,THEFT FROM MOTOR VEHICLE,,,,,500 W FLORIDA ST
103620041,12/28/2010,11:15 AM,1,ALL OTHER LARCENY,,,,,1135 N WATER ST
103620069,12/28/2010,01:28 PM,1,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1720 N FRANKLIN PL
103620107,12/28/2010,03:07 PM,1,AGGRAVATED ASSAULT,,,,,819 N 6TH ST #130
103620119,12/28/2010,06:31 PM,1,THEFT FROM MOTOR VEHICLE,,,,,301 N WATER ST
103620121,12/28/2010,05:47 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,330 W WELLS ST
103610011,12/27/2010,01:21 AM,1,THEFT FROM MOTOR VEHICLE,,,,,1020 N EDISON ST
103610116,12/27/2010,05:39 PM,1,MOTOR VEHICLE THEFT,,,,,900 W WISCONSIN AV
103610127,12/27/2010,03:36 PM,1,BURGLARY/BREAKING AND ENTERING,,,,,925 E WELLS ST #726
103610163,12/27/2010,11:00 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,324 W HIGHLAND AV
103600009,12/26/2010,01:04 AM,1,THEFT FROM MOTOR VEHICLE,,,,,1812 E BELLEVIEW PL
103600040,12/26/2010,10:25 AM,1,THEFT FROM MOTOR VEHICLE,,,,,300 W VLIET ST
103600048,12/26/2010,12:12 PM,1,THEFT FROM MOTOR VEHICLE,,,,,1615 E IRVING PL
103600052,12/26/2010,12:49 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,333 W KILBOURN AV
103600055,12/26/2010,12:56 PM,1,THEFT FROM MOTOR VEHICLE,,,,,333 W KILBOURN AV
103600058,12/26/2010,01:38 PM,1,THEFT FROM MOTOR VEHICLE,,,,,603 N 4TH ST
103600062,12/26/2010,01:50 PM,1,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,333 W KILBOURN AV
