INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
163660024,12/31/2016,05:08 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,3708 W NORTH AV
163660026,12/31/2016,04:40 AM,3,MOTOR VEHICLE THEFT,,,,,4131 W MARTIN DR
163660047,12/31/2016,11:52 AM,3,ROBBERY,,,,,3523 W CHERRY ST
163660064,12/31/2016,03:12 PM,3,ROBBERY,,,,,800 N 26TH ST
163660073,12/31/2016,04:40 PM,3,SIMPLE ASSAULT,,,,,420 N 29TH ST #LOWER
163660092,12/31/2016,03:19 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,405 N 27TH ST
163660114,12/31/2016,10:53 PM,3,ROBBERY,,,,,3101 W HIGHLAND BL
170010003,12/31/2016,11:14 PM,3,MOTOR VEHICLE THEFT,,,,,3413 W WELLS ST
170020082,12/31/2016,09:30 PM,3,MOTOR VEHICLE THEFT,,,,,1800 W JUNEAU AV
163650008,12/30/2016,12:35 AM,3,SIMPLE ASSAULT,,,,,1525 N 24TH ST #503
163650026,12/30/2016,05:17 AM,3,ROBBERY,,,,,3100 W ST PAUL AV
163650027,12/30/2016,06:47 AM,3,MOTOR VEHICLE THEFT,,,,,405 N 27TH ST
163650047,12/30/2016,09:52 AM,3,AGGRAVATED ASSAULT,,,,,2645 N 44TH ST
163650047,12/30/2016,09:52 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2645 N 44TH ST
163650048,12/30/2016,11:58 AM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,TRESPASSING,,,,1358 N HAWLEY RD
163650049,12/30/2016,12:49 PM,3,MOTOR VEHICLE THEFT,,,,,1145 N CALLAHAN PL
163650050,12/30/2016,01:07 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,211 N 75TH ST
163650055,12/30/2016,12:25 PM,3,ROBBERY,,,,,2451 N 34TH ST
163650064,12/30/2016,02:25 PM,3,INTIMIDATION,,,,,3111 W MT VERNON AV
163650065,12/30/2016,02:29 PM,3,ROBBERY,,,,,3624 W NORTH AV
163650075,12/30/2016,03:52 PM,3,ROBBERY,,,,,5203 W WRIGHT ST
163650082,12/30/2016,03:57 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,4525 W NORTH AV
163650087,12/30/2016,05:08 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2460 N 48TH ST
163650121,12/30/2016,07:52 PM,3,SIMPLE ASSAULT,,,,,2612 N 35TH ST
163650144,12/30/2016,11:00 PM,3,SIMPLE ASSAULT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,616 S 63RD ST
163660008,12/30/2016,06:06 PM,3,THEFT FROM BUILDING,,,,,3011 W VLIET ST
163640016,12/29/2016,03:52 AM,3,AGGRAVATED ASSAULT,,,,,1319 W NORTH AV
163640037,12/29/2016,11:21 AM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7600 W KEARNEY ST
163640044,12/29/2016,01:10 PM,3,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2900 W MC KINLEY BL
163640075,12/29/2016,03:29 PM,3,POCKET PICKING,,,,,2600 N 39TH ST
163640079,12/29/2016,05:32 PM,3,ROBBERY,,,,,1825 N 23RD ST
163640081,12/29/2016,05:38 PM,3,ROBBERY,KIDNAPING,,,,2649 N 53RD ST
163640082,12/29/2016,05:49 PM,3,ROBBERY,,,,,1801 W CLARKE ST
163650004,12/29/2016,11:53 PM,3,ROBBERY,BURGLARY/BREAKING AND ENTERING,,,,1511-A N 28TH ST
163630007,12/28/2016,01:20 AM,3,MOTOR VEHICLE THEFT,,,,,2900 W WELLS ST
163630014,12/28/2016,01:47 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,3722 W NORTH AV
163630028,12/28/2016,07:56 AM,3,BURGLARY/BREAKING AND ENTERING,,,,,2355 N 35TH ST
163630032,12/28/2016,08:50 AM,3,AGGRAVATED ASSAULT,,,,,2339 N 37TH ST
163630040,12/28/2016,09:40 AM,3,THEFT FROM MOTOR VEHICLE,,,,,3912 W VLIET ST
163630057,12/28/2016,11:00 AM,3,ROBBERY,,,,,2481 W VLIET ST
163630076,12/28/2016,10:57 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,905 W CENTER ST
163630085,12/28/2016,02:03 PM,3,THEFT FROM BUILDING,,,,,1216 N 13TH ST
163630091,12/28/2016,05:07 PM,3,AGGRAVATED ASSAULT,,,,,2108 N 29TH ST
163630091,12/28/2016,05:07 PM,3,SIMPLE ASSAULT,,,,,2108 N 29TH ST
163630106,12/28/2016,06:24 PM,3,ROBBERY,,,,,2216 N 22ND ST
163630114,12/28/2016,07:28 PM,3,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2653 N 54TH ST
163630125,12/28/2016,07:36 PM,3,ROBBERY,,,,,3800 W GARFIELD AV
163630126,12/28/2016,10:16 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,2217 N 28TH ST
163620010,12/27/2016,12:02 AM,3,INTIMIDATION,,,,,1534 N 17TH ST
163620028,12/27/2016,07:06 AM,3,AGGRAVATED ASSAULT,,,,,1525 N 24TH ST #316
163620036,12/27/2016,09:09 AM,3,ALL OTHER LARCENY,,,,,2343 N 53RD ST
163620055,12/27/2016,10:55 AM,3,AGGRAVATED ASSAULT,,,,,2608 N 36TH ST
163620073,12/27/2016,01:10 PM,3,INTIMIDATION,,,,,618 N 30TH ST #207
163620088,12/27/2016,03:23 PM,3,AGGRAVATED ASSAULT,,,,,1835 N 36TH ST
163620096,12/27/2016,04:10 PM,3,BURGLARY/BREAKING AND ENTERING,,,,,1314 N 55TH ST
