INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
053650006,12/31/2005,12:55 AM,2,MOTOR VEHICLE THEFT,,,,,245 W LINCOLN AV
053650017,12/31/2005,02:45 AM,2,SIMPLE ASSAULT,,,,,2412 S 6TH ST
053650023,12/31/2005,02:22 AM,2,FORCIBLE RAPE,,,,,
053650026,12/31/2005,05:09 AM,6,MOTOR VEHICLE THEFT,,,,,1646 S 28TH ST
053650027,12/31/2005,05:23 AM,2,SIMPLE ASSAULT,,,,,1512B W MINERAL ST
053650046,12/31/2005,08:45 AM,6,ROBBERY,,,,,1902 W FOREST HOME AV #2
053650052,12/31/2005,10:27 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,734 S 5TH ST
053650054,12/31/2005,10:53 AM,6,THEFT FROM MOTOR VEHICLE,,,,,1119 S 20TH ST
053650059,12/31/2005,10:23 AM,6,ALL OTHER LARCENY,,,,,2020-A W LAPHAM ST
053650073,12/31/2005,11:30 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1738 S 11TH ST
053650086,12/31/2005,11:31 AM,6,AGGRAVATED ASSAULT,ALL OTHER LARCENY,,,,2600 W NATIONAL AV
053650089,12/31/2005,01:35 PM,6,MOTOR VEHICLE THEFT,,,,,2526 W LEGION ST #A
053650093,12/31/2005,02:54 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,1821 S 25TH ST
053650103,12/31/2005,03:32 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2438 S 9TH ST
053650108,12/31/2005,02:13 PM,6,ALL OTHER LARCENY,,,,,2934 W LINCOLN AV
053650111,12/31/2005,03:27 PM,6,ALL OTHER LARCENY,,,,,1648 S 25TH ST
053650116,12/31/2005,04:18 PM,2,MOTOR VEHICLE THEFT,,,,,823 W WASHINGTON ST
053650140,12/31/2005,08:10 PM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2615 S 14TH ST
053650141,12/31/2005,08:22 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1667 S 23RD ST
053650154,12/31/2005,09:52 PM,6,ROBBERY,KIDNAPING,,,,2555 S 33RD ST
060010007,12/31/2005,11:53 PM,2,ROBBERY,,,,,1539 S 14TH ST
053640013,12/30/2005,01:37 AM,2,THEFT FROM MOTOR VEHICLE,,,,,1827 S 13TH ST
053640057,12/30/2005,09:43 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,400 W NATIONAL AV
053640065,12/30/2005,09:08 AM,6,SIMPLE ASSAULT,,,,,2159 S 25TH ST #LWR
053640067,12/30/2005,09:52 AM,2,MOTOR VEHICLE THEFT,,,,,2054 S 15TH PL
053640069,12/30/2005,10:08 AM,2,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1514 S 9TH ST
053640086,12/30/2005,12:37 PM,6,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2121 W BECHER ST
053640088,12/30/2005,10:55 AM,6,MOTOR VEHICLE THEFT,,,,,2103 W ORCHARD ST
053640126,12/30/2005,04:38 PM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1312 S 25TH ST
053640144,12/30/2005,06:03 PM,2,MOTOR VEHICLE THEFT,,,,,2607 S 5TH PL
053640150,12/30/2005,06:18 PM,2,SIMPLE ASSAULT,,,,,1554 S 9TH ST
053640154,12/30/2005,05:21 PM,6,ROBBERY,,,,,2504 W MITCHELL ST
053640162,12/30/2005,05:36 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,1908 S 12TH ST
053640175,12/30/2005,09:21 PM,2,BURGLARY/BREAKING AND ENTERING,,,,,2259 S 18TH ST
053640191,12/30/2005,11:05 PM,6,BURGLARY/BREAKING AND ENTERING,,,,,1934 S 30TH ST
053630006,12/29/2005,01:17 AM,6,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,1733 S 37TH ST
053630039,12/29/2005,09:00 AM,2,SIMPLE ASSAULT,,,,,2414 S 17TH ST
053630046,12/29/2005,10:06 AM,2,THEFT FROM MOTOR VEHICLE,,,,,2727 S 11TH ST
