INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
093650006,12/31/2009,12:41 AM,4,SIMPLE ASSAULT,,,,,6813 W FLORIST AV
093650011,12/31/2009,01:09 AM,4,AGGRAVATED ASSAULT,,,,,9646 W BRADLEY RD #200
093650012,12/31/2009,12:15 AM,4,AGGRAVATED ASSAULT,DISORDERLY CONDUCT,,,,9036 N 75TH ST #111
093650013,12/31/2009,02:49 AM,4,SIMPLE ASSAULT,,,,,7577 N TEUTONIA AV
093650018,12/31/2009,02:46 AM,4,ALL OTHER LARCENY,,,,,6408 N 91ST ST #8
093650030,12/31/2009,06:06 AM,,HOMICIDE,,,,,5865 N 83RD ST
093650037,12/31/2009,09:43 AM,4,THEFT FROM MOTOR VEHICLE,,,,,6663 N 40TH ST
093650041,12/31/2009,10:16 AM,4,THEFT FROM MOTOR VEHICLE,,,,,7101 W GOOD HOPE RD
093650044,12/31/2009,10:03 AM,4,SIMPLE ASSAULT,,,,,5641 N 62ND ST #1
093650049,12/31/2009,11:27 AM,4,THEFT FROM MOTOR VEHICLE,,,,,5509 N 35TH ST
093650052,12/31/2009,10:22 AM,4,ALL OTHER LARCENY,,,,,7424 N 60TH ST
093650080,12/31/2009,02:47 PM,4,MOTOR VEHICLE THEFT,,,,,8301 N 76TH ST
093650114,12/31/2009,07:41 PM,4,SIMPLE ASSAULT,,,,,9217 N 75TH ST #502
093650116,12/31/2009,08:16 PM,4,MOTOR VEHICLE THEFT,,,,,8413 N SERVITE DR #101
093650123,12/31/2009,09:22 PM,4,SIMPLE ASSAULT,,,,,5251 N 64TH ST #1
093650124,12/31/2009,09:25 PM,4,SIMPLE ASSAULT,,,,,6340 N 84TH ST #5
093650133,12/31/2009,09:59 PM,4,SIMPLE ASSAULT,,,,,5435 N 92ND ST #E
093650134,12/31/2009,10:32 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,8161 W MEDFORD AV #1
100010003,12/31/2009,11:15 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,6343 N 100TH ST #6
093640008,12/30/2009,12:40 AM,4,ROBBERY,,,,,6340 N 84TH ST
093640040,12/30/2009,08:02 AM,4,MOTOR VEHICLE THEFT,,,,,3750 W GREEN TREE RD
093640049,12/30/2009,08:44 AM,5,SIMPLE ASSAULT,,,,,7403 N TUETONIA AV
093640051,12/30/2009,10:03 AM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6201 N 76TH ST
093640073,12/30/2009,01:20 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,6520 W SILVER SPRING DR
093640078,12/30/2009,01:12 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,LIQUOR LAW VIOLATIONS,ALL OTHER OFFENSES,,,8871-C N SWAN RD
093640079,12/30/2009,01:17 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,5649 N 32ND ST
093640084,12/30/2009,02:35 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5956 N 37TH ST
093640088,12/30/2009,02:35 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,6555 N BOURBON ST
093640093,12/30/2009,03:06 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,7600 W MILL RD
093640094,12/30/2009,03:19 PM,4,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,5304 N TEUTONIA AV
093640095,12/30/2009,06:30 AM,4,ALL OTHER LARCENY,,,,,1935 W BIRCH CT
093640097,12/30/2009,03:42 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,4400 W VILLARD AV
093640110,12/30/2009,03:42 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,9004 N 69TH ST
093640110,12/30/2009,03:42 PM,4,KIDNAPING,ROBBERY,BURGLARY/BREAKING AND ENTERING,,,9004 N 69TH ST
093640129,12/30/2009,05:40 PM,4,ROBBERY,,,,,8536 W BROWN DEER RD
093640132,12/30/2009,07:23 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,7101 W GOOD HOPE RD
093640143,12/30/2009,09:02 PM,4,THEFT FROM MOTOR VEHICLE,,,,,4707 W MILL RD
093640144,12/30/2009,05:30 PM,4,BURGLARY/BREAKING AND ENTERING,,,,,7828 N 64TH CT
093640148,12/30/2009,08:54 PM,4,SIMPLE ASSAULT,DISORDERLY CONDUCT,,,,6658 N BOURBON ST #5
093640156,12/30/2009,10:56 PM,4,THEFT FROM MOTOR VEHICLE,,,,,4707 W MILL RD
093640158,12/30/2009,10:31 PM,4,MOTOR VEHICLE THEFT,,,,,5600 W THURSTON AV
093640160,12/30/2009,11:07 PM,4,DISORDERLY CONDUCT,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,6460 N 53RD ST
093630004,12/29/2009,03:21 AM,4,ALL OTHER LARCENY,,,,,7420 W VILLARD AV
093630005,12/29/2009,03:38 AM,4,SIMPLE ASSAULT,,,,,5803 N 83RD ST
093630006,12/29/2009,04:54 AM,4,SIMPLE ASSAULT,,,,,7472 N GRANVILLE RD #105
093630008,12/29/2009,04:57 AM,4,SIMPLE ASSAULT,,,,,5460 N 40TH ST
093630010,12/29/2009,07:10 AM,4,ALL OTHER LARCENY,,,,,5611 W WOOLWORTH AV
093630014,12/29/2009,07:16 AM,4,BURGLARY/BREAKING AND ENTERING,,,,,8633 W LYNX AV
093630026,12/29/2009,10:16 AM,4,THEFT FROM MOTOR VEHICLE,,,,,1606 W LAWN AV
093630046,12/29/2009,11:27 AM,4,ALL OTHER LARCENY,,,,,5208 N TEUTONIA AV
093630049,12/29/2009,11:13 AM,4,BURGLARY/BREAKING AND ENTERING,,,,,11101 W HAMPTON AV
093630057,12/29/2009,12:31 PM,4,THEFT FROM MOTOR VEHICLE,,,,,9061 N 95TH ST
093630058,12/29/2009,10:35 AM,4,BURGLARY/BREAKING AND ENTERING,,,,,5677 N 94TH ST #1
093630059,12/29/2009,12:35 PM,4,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,5600 W FLORIST AV
