INCIDENT_N,CDATE,CTIME,POLICE_DISTRICT,OFFENSE1,OFFENSE2,OFFENSE3,OFFENSE4,OFFENSE5,LOCATION
063650017,12/31/2006,02:32 AM,5,MOTOR VEHICLE THEFT,,,,,2700 N HUMBOLDT BL
063650025,12/31/2006,02:25 AM,5,SIMPLE ASSAULT,,,,,2618 N BUFFUM ST
063650039,12/31/2006,05:04 AM,5,BURGLARY/BREAKING AND ENTERING,,,,,110 W BURLEIGH ST
063650043,12/31/2006,04:59 AM,5,SIMPLE ASSAULT,ALL OTHER LARCENY,,,,2519 N 2ND ST #3
063650047,12/31/2006,05:55 AM,7,MOTOR VEHICLE THEFT,,,,,4199 N 21ST ST
063650063,12/31/2006,09:09 AM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,210 W KEEFE AV
063650065,12/31/2006,09:18 AM,5,BURGLARY/BREAKING AND ENTERING,,,,,2976 N 1ST ST
063650072,12/31/2006,10:14 AM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3295 N MARTIN L KING JR DR
063650076,12/31/2006,10:31 AM,5,THEFT FROM MOTOR VEHICLE,,,,,650 W RESERVOIR AV
063650090,12/31/2006,11:20 AM,5,BURGLARY/BREAKING AND ENTERING,,,,,3901 N HUMBOLDT BL #210
063650096,12/31/2006,12:34 PM,7,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2971 N 22ND ST
063650103,12/31/2006,01:34 PM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2700 N BREMEN ST
063650128,12/31/2006,02:35 PM,5,ROBBERY,,,,,362 E CAPITOL DR
063650138,12/31/2006,03:42 PM,5,MOTOR VEHICLE THEFT,,,,,2455 N RICHARDS ST
063650141,12/31/2006,04:36 PM,5,SIMPLE ASSAULT,,,,,500 W MELVINA ST
063650144,12/31/2006,04:11 PM,5,MOTOR VEHICLE THEFT,,,,,3146 N 7TH ST
063650145,12/31/2006,02:34 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,2459 N FRATNEY ST
063650147,12/31/2006,05:39 PM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,2300 N HOLTON ST
063650149,12/31/2006,05:14 PM,5,BURGLARY/BREAKING AND ENTERING,,,,,3528 N 2ND ST
063650151,12/31/2006,05:59 PM,5,MOTOR VEHICLE THEFT,,,,,2722 N FRATNEY ST
063650168,12/31/2006,07:21 PM,5,AGGRAVATED ASSAULT,,,,,3264 N 11TH ST
063650172,12/31/2006,07:57 PM,5,AGGRAVATED ASSAULT,,,,,1421 W ATKINSON AV #1
063650186,12/31/2006,08:28 PM,5,ROBBERY,,,,,922 E WRIGHT ST
063650187,12/31/2006,08:44 PM,5,ROBBERY,,,,,2511 N WEIL ST
063650197,12/31/2006,10:00 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,2727 N 17TH ST
070010008,12/31/2006,11:04 PM,7,BURGLARY/BREAKING AND ENTERING,,,,,4201 N 27TH ST
070010015,12/31/2006,11:30 PM,7,MOTOR VEHICLE THEFT,,,,,3716 N 23RD ST
070010048,12/31/2006,11:30 PM,7,ARSON,,,,,3716 N 23RD ST
070100027,12/31/2006,03:06 AM,5,MOTOR VEHICLE THEFT,,,,,3921 N HUMBOLDT BL
063640005,12/30/2006,12:01 AM,7,MOTOR VEHICLE THEFT,,,,,1974 W CONGRESS ST #2
063640021,12/30/2006,01:15 AM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3901 N HUMBOLDT BL
063640039,12/30/2006,02:49 AM,5,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,3548 N 10TH ST
063640040,12/30/2006,03:45 AM,5,SIMPLE ASSAULT,,,,,1421 W ATKINSON AV #6
063640044,12/30/2006,04:01 AM,7,BURGLARY/BREAKING AND ENTERING,,,,,2222 W CAPITOL DR
063640063,12/30/2006,08:43 AM,7,MOTOR VEHICLE THEFT,,,,,3325 N 24TH PL
063640079,12/30/2006,08:57 AM,7,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,,,,,2822 W ATKINSON AV #101
063640095,12/30/2006,11:18 AM,5,THEFT FROM MOTOR VEHICLE,,,,,3023 N BREMEN ST
063640103,12/30/2006,11:44 AM,5,THEFT FROM MOTOR VEHICLE,,,,,401 E CAPITOL DR
063640107,12/30/2006,12:07 PM,5,THEFT OF MOTOR VEHICLE PARTS/ACCESSORIES,,,,,3921 N HUMBOLDT BL
